	gene_expression	copy_number
EXT1	6.303780748177103	1.523360053413183
SOCS1	2.634593268445757	0.9643642858760182
SS18L1	4.269781238274379	1.2842018744348178
TERT	2.070389327891398	1.9192248208699048
FANCD2	5.159871336778389	0.9645178556469318
HOXC13	0.01435529297707	0.9763245102518228
CCND3	5.9429835981871015	1.133551642052086
MAFB	1.883620816285672	1.1489012873427125
EED	5.1651079851445365	0.952672204444272
CD74	1.5945485495503542	1.1643657683733448
VHL	4.807870078299782	0.9645178556469318
CYSLTR2	0.0	1.1124218459656223
BCR	4.039138393906958	0.9448765755743412
IL7R	0.1634987322828795	1.523497655337453
HOOK3	3.990954860396993	1.5066369042403975
PREX2	0.0	1.4951482835016567
CBFA2T3	0.2630344058337938	0.9825957629570384
PRKACA	6.7201416325836405	1.0852836584297887
TSC1	4.323370069061268	0.9670491091146434
PAFAH1B2	5.139142019145689	0.97021544507051
KMT2C	5.048323386537814	1.4054114908027295
PTPRK	4.012568673503056	1.155171394921282
BCL2	1.5897634869849773	0.9858807737462488
CPEB3	0.2630344058337938	0.980032619171308
FH	6.774523529590232	1.2896166965983973
CIC	5.860962797858116	1.1091614257587736
ETV4	3.229587922740652	1.124635688322882
NKX2-1	0.01435529297707	0.933792080741441
MSH6	5.152183419055046	0.9376174159996375
RARA	3.6507645591169022	0.971538895963671
EPAS1	1.5897634869849773	0.9376174159996375
BRAF	3.082361969557473	1.268549847327509
IRF4	0.3219280948873623	0.9721373617196944
FAM135B	0.0	1.2211456832066183
SDHC	7.512542955096859	1.2863407390796244
ERBB2	4.855491443101874	0.971538895963671
CNBD1	0.1243281350022017	1.4651955353349488
PRKAR1A	7.281698250098829	1.2827695336311356
NF1	4.913128767819739	1.133972910335636
RBM10	5.49761236561836	0.5648418116742495
RHOA	8.79782361731406	0.9685866257509954
KNSTRN	5.193377510564362	0.8044879435302027
SLC45A3	3.2078928516413328	1.309351986372259
BARD1	2.6959938131099	0.9192000929284664
PRDM16	0.0	0.995290212914358
CRNKL1	4.211790976252541	1.1361342080083283
CCR7	0.1763227726404629	0.971538895963671
RET	0.0976107966264223	0.963801343730774
ZNF429	2.3673710656485296	0.9316965931661716
ZMYM2	4.722466024471091	0.942900196106878
CTCF	5.028569152196771	0.9643642858760182
CD274	1.6461626571578936	0.9682590389401298
ITK	0.0	1.127105095870285
LEF1	0.2630344058337938	0.801982676518598
STAT3	4.950001749083499	1.124635688322882
MTOR	5.152994605492435	0.995290212914358
GMPS	5.68565987743181	0.9828560889812504
CBLC	0.070389327891398	0.9301455886050384
MUTYH	3.733354340613827	0.8358547856700004
BCL9L	5.043956872790206	0.97021544507051
MAP2K2	7.068455852005551	0.9378989323991088
HNF1A	0.0426443374084937	0.9556145068896076
CYLD	3.187451054027326	0.9643642858760182
RNF213	4.849999259466098	1.150925633394777
PML	4.94063660720115	1.1379337194580823
CUL3	5.569248029867182	0.9192000929284664
RAD17	4.110196177754199	0.9786774370413291
FKBP9	7.309430878103395	1.1406725608441994
EML4	4.414135532984451	0.9376174159996375
BRD4	4.636334602442182	0.9316965931661716
DEK	7.014020470314935	0.9721373617196944
PAX8	1.6690267655096307	0.906263121337097
BRIP1	4.538538163629804	1.2937348824359165
STAT5B	5.10055722078293	1.124635688322882
TSHR	0.0	0.9248758966843024
JAK2	1.4059923596758368	0.9682590389401298
FIP1L1	5.749802401680049	0.7892206159424072
BMPR1A	4.210232990095849	0.980032619171308
HMGA1	8.261671843449344	1.133551642052086
MAP3K1	0.7824085649273732	0.9786774370413291
AXIN2	2.689299160535892	1.2827695336311356
KAT6A	4.715344295358907	1.5066369042403975
SALL4	1.91456452349394	1.2842018744348178
FGFR1	7.109882877588455	1.5062143966320385
PPP6C	4.349082146391089	0.9670491091146434
TFE3	4.88508622529017	0.5648418116742495
LRIG3	2.9068905956085187	0.9763245102518228
NFKB2	3.5058909297299574	0.959109430276128
TEC	0.2141248053528473	0.7892206159424072
ELF3	0.5058909297299572	1.309351986372259
EPS15	3.6848187375532224	0.8358547856700004
USP6	0.0426443374084937	0.9489952537157246
ARHGEF10	5.035183996618336	1.3709965781800186
ATIC	6.81992359556066	0.9192000929284664
HIF1A	7.031659854308054	0.9248758966843024
SRSF3	8.975733350143779	1.133551642052086
ARHGAP5	4.009884588931844	0.933792080741441
RPL22	9.043273409619806	0.995290212914358
TFPT	5.304145941202946	0.9301455886050384
PDCD1LG2	0.5849625007211562	0.9682590389401298
GNAS	10.756222712847288	1.2842018744348178
CEP89	4.877253453876608	1.1055925811481937
ARID1B	4.730639955916791	0.7963658918802408
PLAG1	1.613531652917927	1.5066369042403975
RAC1	8.564911610997058	1.5363310884039627
HOXA11	0.2141248053528473	1.4058883655787495
RANBP17	0.01435529297707	1.16291363623078
STAG1	3.8747969658986654	0.9828560889812504
GRM3	0.0	0.985102717948664
SPECC1	4.438292851579147	0.7742459227027306
NBN	5.234194722953812	1.5188367908468674
NFIB	2.5185351389821804	0.9682590389401298
USP44	0.0285691521967709	0.9763245102518228
SLC34A2	0.0285691521967709	0.7892206159424072
ARID1A	5.003602236680195	0.823413416651311
COX6C	8.860683515507395	1.5188367908468674
EP300	4.504620392403552	0.9511563814705244
SUZ12	4.92362461136832	1.133972910335636
TPM3	9.280144383909864	1.177278207438087
ID3	7.050719347751264	0.823413416651311
FOXL2	0.4750848829487828	0.9828560889812504
BIRC3	0.2986583155645151	0.97021544507051
LATS1	2.558267634055736	0.7963658918802408
HMGA2	5.239550796613645	0.9763245102518228
ZNRF3	2.500802053057157	0.9511563814705244
MDM2	3.8328900141647417	0.9763245102518228
DDX5	8.943276703781432	1.2827695336311356
ASXL2	2.765534746362977	0.9376174159996375
EIF1AX	5.921959917326167	0.5648418116742495
ELF4	4.405992359675837	0.5648418116742495
STK11	5.233811384293157	0.9378989323991088
MYC	5.728464765092534	1.523360053413183
PBRM1	4.737145919776202	0.9685866257509954
