	gene_expression	copy_number
EXT1	5.974529312483882	0.9608408135670344
SOCS1	0.4436066514756146	0.9678982944995568
SS18L1	3.51096191927738	1.140270965095235
TERT	2.548436624696042	0.8807830731359595
FANCD2	5.594847089653	1.2070152921056674
HOXC13	2.673556423990145	1.0094653482227072
CCND3	6.147713722352154	0.9959362395387864
MAFB	1.6870606883398924	1.1910409151081822
EED	4.563768278452033	0.9206121051790422
CD74	11.992725951293007	1.2356644307395408
VHL	4.563158130402808	1.2070152921056674
CYSLTR2	0.0	0.960264737665
BCR	4.267535798068735	1.2482502341629629
IL7R	3.3305584000308026	0.8807830731359595
HOOK3	2.104336659814736	0.9597719847490452
PREX2	0.137503523749935	0.9608408135670344
CBFA2T3	0.1110313123887439	0.9678982944995568
PRKACA	5.883620816285672	0.9582050101319878
TSC1	3.614709844115208	0.9112530784183516
PAFAH1B2	5.017921907997263	0.9206121051790422
KMT2C	3.8308637567517576	1.2541263329273842
PTPRK	3.353323291162897	1.07693492383335
BCL2	2.356143810225275	0.9362976229613826
CPEB3	0.3785116232537298	0.952911955147392
FH	6.823749360308272	0.997483199133426
CIC	4.833902076669164	0.9582050101319878
ETV4	6.090430042321621	0.9611797667166552
NKX2-1	0.1110313123887439	1.0419152391251436
MSH6	4.903038270112912	0.9696373834957176
RARA	4.000901402741532	0.9611797667166552
EPAS1	0.7484612330040357	0.9696373834957176
BRAF	2.560714954474479	1.2541263329273842
IRF4	1.4329594072761065	1.1937754399770075
FAM135B	0.8875252707415875	1.2767300026492163
SDHC	6.975217457043024	0.9510183128181692
ERBB2	3.8708578643637614	0.9611797667166552
CNBD1	0.1243281350022017	0.9608408135670344
PRKAR1A	7.983677694698067	1.5460635087469143
NF1	3.468583317006828	0.9611797667166552
RBM10	5.128870759465125	0.7471847768894861
RHOA	9.277566379448144	1.2070152921056674
KNSTRN	5.968090752045256	0.978975957354458
SLC45A3	3.6599245584023774	0.9464983740887136
BARD1	2.408711861029429	0.9665690477410585
PRDM16	1.4059923596758368	0.9183319685769344
CRNKL1	4.094236069845765	1.1910409151081822
CCR7	0.1110313123887439	0.9611797667166552
RET	0.01435529297707	0.952911955147392
ZNF429	0.0840642647884745	0.9582050101319878
ZMYM2	3.286881147788161	0.960264737665
