	gene_expression	copy_number
EXT1	2.765534746362977	0.9028315778912334
SOCS1	5.05528243550119	0.7871710978763519
SS18L1	3.812498225333564	1.093308504764937
TERT	1.2690331464552371	1.0186550736204834
FANCD2	5.592756010441026	1.0933345393917548
HOXC13	0.1890338243900171	1.2247959212347586
CCND3	5.857980995127572	1.0888955310645312
MAFB	0.8318772411916731	1.2655730164120258
EED	4.888499735514123	0.7639014343673896
CD74	8.479618608469416	1.0011804825690132
VHL	5.417515002885087	1.0933345393917548
CYSLTR2	6.7546203116745325	0.7532085251958807
BCR	2.4802651220544627	0.7639137673940795
IL7R	0.722466024471091	1.0186550736204834
HOOK3	3.2524762141352173	0.7777691859880339
PREX2	0.1763227726404629	0.9028315778912334
CBFA2T3	0.01435529297707	1.022732827965991
PRKACA	5.655924213083815	1.0124310995809709
TSC1	3.970853654340484	1.1683496229595816
PAFAH1B2	5.145269856650506	1.1996444348282465
KMT2C	4.125981653854716	0.8951918596983733
PTPRK	0.3103401206121505	0.7564578247832323
BCL2	4.248686626873828	1.0103901470359375
CPEB3	0.5360529002402097	0.7730820667244148
FH	7.978310052098406	1.2569554359950748
CIC	4.923149180472309	1.1855217688243094
ETV4	0.3785116232537298	0.98846944969547
NKX2-1	0.4646682670034443	0.7583950993612999
MSH6	6.502553379813058	1.4792724163163549
RARA	4.644433152406245	1.0199667853328276
EPAS1	5.5219929564016725	1.4792724163163549
BRAF	3.297191416565856	0.8951918596983733
IRF4	7.174925682500679	0.991423644354309
FAM135B	0.6870606883398922	1.1675848026149669
SDHC	7.545891168032852	1.2664551478326933
ERBB2	1.4905701304462011	1.0199667853328276
CNBD1	0.0426443374084937	0.9028315778912334
PRKAR1A	6.572738116864069	1.1467569830634914
NF1	4.308156975114762	1.0199667853328276
RBM10	5.751410160064371	0.7468804352419445
RHOA	8.654707624520185	1.1139576002666456
KNSTRN	5.6845382485777325	1.020156367688102
SLC45A3	3.2464080872463845	1.2593302436833929
BARD1	2.475084882948783	0.791450198592704
PRDM16	0.4956951626240688	1.019087116098052
CRNKL1	4.909293085823824	1.0991351473087407
CCR7	9.717573614531068	1.0199667853328276
RET	0.4750848829487828	0.9371071114502004
ZNF429	1.9523335663696857	1.0124310995809709
ZMYM2	4.583759753639499	0.7532085251958807
CTCF	5.195741293246449	1.022732827965991
CD274	5.779259720372376	1.3486476072928075
ITK	0.4541758931858021	1.0011804825690132
LEF1	5.826039958896193	1.2536519143621168
STAT3	5.639521599510833	0.98846944969547
MTOR	5.371558862611963	1.019087116098052
GMPS	5.975446765640962	1.1327600018005577
CBLC	0.0285691521967709	1.0191088988337291
MUTYH	4.97315203787724	1.0214298329127875
BCL9L	3.5084286525318573	1.1996444348282465
MAP2K2	7.1580542131223055	1.0124310995809709
HNF1A	0.0565835283663675	0.7557554073297816
CYLD	5.319762427669248	0.9441242840000382
RNF213	6.6653359171851765	0.8981973639361401
PML	5.733625498408233	1.2275475948143493
CUL3	5.488000770834068	0.791450198592704
RAD17	3.937344392150232	0.9984028850115254
FKBP9	0.7398481026993274	1.1206455152431545
EML4	5.128045890922992	1.4792724163163549
BRD4	4.540399305630624	1.0124310995809709
DEK	6.171326940233305	0.991423644354309
PAX8	0.1243281350022017	1.0483220995454483
BRIP1	3.063502942306158	1.1467569830634914
STAT5B	4.60821785302146	0.98846944969547
TSHR	0.0	1.012439672532314
JAK2	4.638073837180719	1.3486476072928075
FIP1L1	6.682994583681683	1.029230754125105
BMPR1A	2.2141248053528475	0.7730820667244148
HMGA1	9.269874722482472	1.423564055687933
MAP3K1	2.104336659814736	1.0186550736204834
AXIN2	4.7824085649273735	1.1467569830634914
