	gene_expression	copy_number
EXT1	3.300123724569014	0.9889049937749038
SOCS1	0.5558161550616396	1.0932415604846852
SS18L1	3.168321115739723	1.2078629023508574
TERT	1.292781749227846	1.1400366072053585
FANCD2	3.791814071161826	0.7976099559162243
HOXC13	0.0565835283663675	1.0781729982004726
CCND3	4.078951341394822	0.811176147429943
MAFB	0.3334237337251918	1.267854492587292
EED	4.15623479785027	1.0382474242437456
CD74	3.192194165283345	1.2373808866149236
VHL	3.9231491804723087	0.7976099559162243
CYSLTR2	0.0	1.0633928326913444
BCR	3.1342209397606338	0.7947030491466709
IL7R	0.1634987322828795	1.1400366072053585
HOOK3	2.780310099043376	1.1911139782742497
PREX2	0.137503523749935	0.9889049937749038
CBFA2T3	0.0565835283663675	0.8597078054418339
PRKACA	3.090853430451113	0.8051605082479617
TSC1	4.441616269406558	1.31658421161001
PAFAH1B2	4.176322772640463	1.0382474242437456
KMT2C	5.060047383669939	1.3029207325465078
PTPRK	4.017031080527841	0.9050989717768202
BCL2	0.1890338243900171	0.451569278398669
CPEB3	0.5558161550616396	1.0834527484006546
FH	5.600210274420093	0.815425026685999
CIC	2.713695814843359	0.8268849547992758
ETV4	5.2630344058337934	1.090899706655441
NKX2-1	0.0565835283663675	1.08334765954183
MSH6	4.300123724569014	1.0553797354037853
RARA	3.451540833017832	1.090899706655441
EPAS1	4.246408087246385	1.0553797354037853
BRAF	3.090853430451113	1.3023594147491857
IRF4	0.2986583155645151	0.8901351318744829
FAM135B	0.0	0.9889049937749038
SDHC	5.572889668420581	0.815425026685999
ERBB2	5.819412726206565	1.090899706655441
CNBD1	0.0	0.9889049937749038
PRKAR1A	5.036503333738988	1.090899706655441
NF1	3.6380738371807184	1.1041265380780303
RBM10	4.214124805352848	0.7264083076532317
RHOA	7.582857034844238	0.8080153374649658
KNSTRN	4.183486514459391	0.7974740610553307
SLC45A3	2.639232163249277	0.815425026685999
BARD1	2.533563348214512	1.0553797354037853
PRDM16	0.1243281350022017	0.8040135954753854
CRNKL1	3.5185351389821804	0.7624348823717025
CCR7	0.0976107966264223	1.090899706655441
RET	0.1110313123887439	1.0834527484006546
ZNF429	1.4854268271702415	0.8051605082479617
ZMYM2	5.436628267292844	1.5695904082871128
CTCF	3.979110755015786	0.8597078054418339
CD274	0.2750070474998698	0.791659226608544
ITK	0.0565835283663675	1.2373808866149236
LEF1	3.641546029087524	0.7958535791118376
STAT3	4.235727059838059	1.090899706655441
MTOR	3.476381687567235	0.8040135954753854
GMPS	5.4571345943180365	1.298851585042729
CBLC	4.186659017202113	0.8268849547992758
MUTYH	3.321928094887362	0.8040135954753854
BCL9L	3.899175630480513	1.0382474242437456
MAP2K2	5.602587527342561	0.7789237628847829
HNF1A	3.517275693209581	1.0781729982004726
CYLD	1.811471030529836	0.8597078054418339
RNF213	6.209648311246554	1.090899706655441
PML	4.33199177823206	1.0566705993664802
CUL3	5.394376944957055	1.0553797354037853
RAD17	3.969012307516316	1.2373808866149236
FKBP9	5.726558779104974	1.297712869773124
EML4	4.820689560559215	1.0553797354037853
BRD4	3.654206377944292	0.8051605082479617
DEK	6.382321407114501	0.8824936422876518
PAX8	2.032100843167024	1.0553797354037853
BRIP1	2.871843648509318	1.090899706655441
STAT5B	3.4918530963296748	1.090899706655441
TSHR	0.0	1.08334765954183
JAK2	0.8953026213333066	0.791659226608544
FIP1L1	4.505255800932163	0.7958535791118376
BMPR1A	3.150559676575381	1.0834527484006546
HMGA1	7.455820365084918	0.811176147429943
MAP3K1	3.791814071161826	1.2373808866149236
AXIN2	5.520736526937641	1.090899706655441
KAT6A	3.71918344048179	1.1911139782742497
SALL4	1.3504972470841332	1.267854492587292
FGFR1	0.8875252707415875	1.2599964619076591
PPP6C	3.158660175346498	0.7660809651733891
TFE3	4.018812185742817	0.7264083076532317
LRIG3	2.3701642805402097	1.0781729982004726
NFKB2	4.423578170981798	1.0834527484006546
TEC	1.807354922057604	1.0816117797884517
ELF3	7.767985775100136	0.815425026685999
EPS15	2.724650271732968	0.8040135954753854
USP6	0.1634987322828795	0.8790470781428875
ARHGEF10	2.983677694698067	0.4185722917198119
ATIC	7.19918154876397	1.0553797354037853
HIF1A	4.281698250098829	1.08334765954183
SRSF3	7.165610508762732	0.811176147429943
ARHGAP5	4.172327491657617	1.08334765954183
RPL22	8.100662339005199	0.8040135954753854
TFPT	3.368768349090334	0.8212089434444568
PDCD1LG2	0.0	0.791659226608544
GNAS	8.12127448240965	1.267854492587292
CEP89	3.0426443374084937	0.8051605082479617
ARID1B	4.715893370547605	1.20593237897712
PLAG1	0.6690267655096305	0.9889049937749038
RAC1	7.721646078418392	1.4881675458753754
HOXA11	2.16349873228288	1.297712869773124
RANBP17	3.192194165283345	1.2373808866149236
STAG1	3.00539998774259	1.298851585042729
GRM3	0.0	1.083253666258046
SPECC1	3.82781902461732	1.1041265380780303
NBN	3.8609627978581167	0.9889049937749038
NFIB	0.8639384504239714	0.791659226608544
USP44	0.1243281350022017	1.0781729982004726
SLC34A2	0.0840642647884745	1.0816117797884517
ARID1A	3.526068811667588	0.8040135954753854
COX6C	7.432040732583003	0.9889049937749038
EP300	3.969012307516316	0.7978367690819435
SUZ12	3.974529312483882	1.1041265380780303
TPM3	7.49833066040088	0.815425026685999
ID3	2.277984747299765	0.8040135954753854
FOXL2	0.01435529297707	1.298851585042729
BIRC3	4.950468414150123	1.0382474242437456
LATS1	2.6803243568440163	1.20593237897712
HMGA2	2.8579809951275723	1.0781729982004726
ZNRF3	3.028569152196771	0.7947030491466709
MDM2	3.5197934862411	1.0781729982004726
DDX5	7.862513382733514	1.090899706655441
ASXL2	3.1243281350022016	1.0553797354037853
EIF1AX	5.848998430400023	0.7264083076532317
ELF4	3.5185351389821804	0.7264083076532317
STK11	4.556429415449573	0.7789237628847829
MYC	6.91169158187234	0.9889049937749038
PBRM1	2.769771739249448	0.8080153374649658
NCKIPSD	2.575312330687437	0.8080153374649658
PAX7	0.0	0.8040135954753854
BAZ1A	4.15623479785027	1.08334765954183
HOXD13	0.1763227726404629	1.0553797354037853
CLIP1	4.67072705449947	1.0781729982004726
BCL7A	2.4329594072761065	1.0781729982004726
STAT6	6.341985747228616	1.0781729982004726
CHCHD7	5.587364990936461	0.9889049937749038
