	gene_expression	copy_number
EXT1	2.704871964456353	0.9913933265293302
SOCS1	2.9708536543404835	0.9904120732072896
SS18L1	2.8659188145522125	0.9945025143462196
TERT	3.619413010597937	0.9746241717809452
FANCD2	6.439789337089688	0.9841203664984536
HOXC13	0.0976107966264223	0.983481660859522
CCND3	6.464668267003445	1.0385435010263309
MAFB	0.01435529297707	0.9945025143462196
EED	5.166313747889934	0.9854926822181992
CD74	10.873213385904403	0.9746241717809452
VHL	5.92148393743373	0.9841203664984536
CYSLTR2	0.5945485495503542	0.982987011141374
BCR	6.004950759951045	1.0003960543482835
IL7R	0.7048719644563528	0.9746241717809452
HOOK3	2.879705766282288	0.9913933265293302
PREX2	0.0285691521967709	0.9913933265293302
CBFA2T3	5.236492618381302	1.547136849322381
PRKACA	5.145677455195635	1.0161787107664029
TSC1	4.687620632084895	0.9811991237210912
PAFAH1B2	4.623515741490549	0.9854926822181992
KMT2C	5.626147063603719	1.2840203465421924
PTPRK	3.5570424152637194	0.9748849849630974
BCL2	3.815575428862573	0.9514639488962128
CPEB3	0.9927684307689242	0.9794415986697128
FH	7.0574502721839	0.9799281003394312
CIC	4.307428525192248	1.0161787107664029
ETV4	0.6507645591169022	0.9892592818599738
NKX2-1	0.0840642647884745	0.965769968005929
MSH6	7.048432380232641	0.9925558053910236
RARA	2.715893370547605	0.9892592818599738
EPAS1	1.111031312388744	0.9925558053910236
BRAF	4.377817853083645	1.2840203465421924
IRF4	6.117279460053921	1.1281062283929495
FAM135B	0.0	1.3232920239600083
SDHC	6.988911864954021	0.9718657899706744
ERBB2	2.523561956057013	0.9892592818599738
CNBD1	0.0	0.9913933265293302
PRKAR1A	6.164102412481752	0.9892592818599738
NF1	3.769771739249448	0.9892592818599738
RBM10	5.37364821133469	0.8469631898150238
RHOA	8.9413411054853	0.9841203664984536
KNSTRN	5.4950555283680185	0.9675596325505166
SLC45A3	1.4698859762744636	0.9799281003394312
BARD1	4.090853430451113	0.9842410213941134
PRDM16	0.0565835283663675	0.998783013728138
CRNKL1	4.144862142915734	0.9945025143462196
CCR7	0.8639384504239714	0.9892592818599738
RET	0.1890338243900171	0.9794415986697128
ZNF429	3.700439718141092	1.0161787107664029
ZMYM2	5.338780943894699	0.982987011141374
CTCF	6.139755975481314	0.9904120732072896
CD274	0.5260688116675876	0.9811991237210912
ITK	0.070389327891398	0.9746241717809452
LEF1	5.9902741833186015	0.967455069767405
STAT3	3.799087306074004	0.9892592818599738
MTOR	5.261906859828068	0.998783013728138
GMPS	6.717813489718049	1.2135252501749745
CBLC	0.1505596765753814	1.0161787107664029
MUTYH	5.386810946472217	0.981404410364622
BCL9L	1.6507645591169022	0.9854926822181992
MAP2K2	6.014132086503214	1.0161787107664029
HNF1A	0.0565835283663675	0.983481660859522
CYLD	4.246408087246385	0.9904120732072896
RNF213	4.653633311386255	0.9892592818599738
PML	4.879705766282288	1.2614688639165386
CUL3	6.369466483650723	0.9842410213941134
RAD17	5.573798643589297	0.9746241717809452
FKBP9	1.3673710656485294	1.2840203465421924
EML4	4.096767854714689	0.9925558053910236
BRD4	5.084064264788474	1.0161787107664029
DEK	8.176372643703292	1.1281062283929495
PAX8	0.3785116232537298	0.9792420191611096
BRIP1	4.693208148910016	0.9892592818599738
STAT5B	4.920769673020648	0.9892592818599738
TSHR	1.2690331464552371	1.2790545574573269
JAK2	3.119356177039676	0.9811991237210912
FIP1L1	6.514911264861354	0.967455069767405
BMPR1A	3.805292455600712	0.9794415986697128
HMGA1	8.385042699784288	1.0385435010263309
MAP3K1	4.15704371014558	0.9746241717809452
AXIN2	2.327687364176047	0.9892592818599738
KAT6A	4.464668267003445	0.9913933265293302
SALL4	0.0565835283663675	0.9945025143462196
FGFR1	0.84799690655495	0.9913933265293302
PPP6C	4.922197848396367	0.9811991237210912
TFE3	3.426264754702098	0.8469631898150238
LRIG3	0.137503523749935	0.983481660859522
NFKB2	4.71259578044703	0.7161432225224874
TEC	4.569855608330948	0.967455069767405
ELF3	1.480265122054463	0.9799281003394312
EPS15	4.169925001442312	0.981404410364622
USP6	0.2265085298086797	0.9892592818599738
ARHGEF10	0.2630344058337938	0.9913933265293302
ATIC	7.7641417672962225	0.9842410213941134
HIF1A	6.120393415592435	0.965769968005929
SRSF3	9.10276309662559	1.0385435010263309
ARHGAP5	4.593353770980297	0.965769968005929
RPL22	9.423284022133878	0.998783013728138
TFPT	4.247927513443585	1.0161787107664029
PDCD1LG2	0.0426443374084937	0.9811991237210912
GNAS	9.40092211893602	0.9945025143462196
CEP89	3.382667252745041	1.0161787107664029
ARID1B	5.365272599764531	0.9748849849630974
PLAG1	2.550900664647523	0.9913933265293302
RAC1	7.605257262939004	1.2840203465421924
HOXA11	0.070389327891398	1.2840203465421924
RANBP17	0.5753123306874368	0.9746241717809452
STAG1	5.008988783227255	1.2135252501749745
GRM3	0.0	1.2840203465421924
SPECC1	1.996388746447621	0.9892592818599738
NBN	5.335211681705785	0.9913933265293302
NFIB	1.9107326619029128	0.9811991237210912
USP44	0.0426443374084937	0.983481660859522
SLC34A2	0.2387868595871164	0.967455069767405
ARID1A	5.39677601078753	0.981404410364622
COX6C	9.138706975272358	0.9913933265293302
EP300	5.012568673503056	1.0003960543482835
SUZ12	6.064581109190573	0.9892592818599738
TPM3	8.139704822431478	0.9718657899706744
ID3	8.815479365536506	0.981404410364622
FOXL2	0.01435529297707	1.2135252501749745
BIRC3	4.01435529297707	0.9854926822181992
LATS1	3.448900951145128	0.9748849849630974
HMGA2	0.7990873060740036	0.983481660859522
ZNRF3	1.839959587489532	1.0003960543482835
MDM2	6.285587167909472	0.983481660859522
DDX5	9.042370742171306	0.9892592818599738
ASXL2	3.526068811667588	0.9925558053910236
EIF1AX	7.322198574850825	0.8469631898150238
ELF4	2.895302621333306	0.8469631898150238
STK11	5.436628267292844	1.0161787107664029
MYC	9.21752155283911	0.9913933265293302
PBRM1	4.142413437873741	0.5795641606543191
NCKIPSD	3.4672794804599825	0.9841203664984536
PAX7	0.0285691521967709	0.981404410364622
BAZ1A	5.657354181523702	0.965769968005929
HOXD13	0.01435529297707	0.9430926153833042
CLIP1	3.6982184782244136	0.983481660859522
BCL7A	5.839959587489532	0.983481660859522
STAT6	6.326609251005271	0.983481660859522
CHCHD7	6.741332148787993	0.9913933265293302
RGS7	0.01435529297707	0.9799281003394312
SKI	2.286881147788161	0.998783013728138
