	gene_expression	copy_number
EXT1	1.232660756790275	0.9705219499344429
SOCS1	0.3219280948873623	0.9959631636310524
SS18L1	4.129283016944966	0.9928517970199484
TERT	0.8718436485093178	0.9726737985451468
FANCD2	6.270902649167133	0.9775455102854512
HOXC13	0.01435529297707	0.9917099559336688
CCND3	9.346092608639452	1.0105840412636795
MAFB	0.0	0.9928517970199484
EED	5.578334948681608	0.9858872098350268
CD74	11.376396751082842	1.0005195935333653
VHL	6.13709360897494	0.9775455102854512
CYSLTR2	0.3448284969974411	0.9720295109787136
BCR	5.717539343391165	1.000972327437158
IL7R	7.619192891837298	0.9726737985451468
HOOK3	3.263034405833794	0.9705219499344429
PREX2	0.0	0.9705219499344429
CBFA2T3	1.82781902461732	1.0010408752144857
PRKACA	5.283921772307617	1.0007506952076526
TSC1	4.114367024952	0.9902253390357204
PAFAH1B2	4.4121040446775694	0.9858872098350268
KMT2C	5.119356177039675	0.9743462213028676
PTPRK	0.1243281350022017	0.981112774116664
BCL2	6.723422039585	1.5467757343188444
CPEB3	1.1953475983222193	0.9889015207995686
FH	6.892755296851052	0.9911339118365516
CIC	5.34801990922869	1.0007506952076526
ETV4	4.651338766105931	0.996738694549298
NKX2-1	0.0285691521967709	0.9828304000231394
MSH6	6.615445725304786	0.9891327402604272
RARA	3.736604875314249	0.996738694549298
EPAS1	0.963474123974886	0.9891327402604272
BRAF	3.354734239970604	0.9787335894693678
IRF4	6.018367115543116	0.9809030900246968
FAM135B	0.0	0.9705219499344429
SDHC	6.754353071692127	0.9911339118365516
ERBB2	2.3950627995175777	0.996738694549298
CNBD1	0.0	0.9705219499344429
PRKAR1A	7.25171909260596	0.996738694549298
NF1	3.399171093819823	0.996738694549298
RBM10	5.655351828612554	1.2707122872565826
RHOA	9.13629906750736	0.9756161115025074
KNSTRN	6.028569152196771	1.2513998198792806
SLC45A3	1.613531652917927	0.9911339118365516
BARD1	4.4495613746132365	0.9690556502223948
PRDM16	0.0	0.9905173702956512
CRNKL1	3.838951766951943	0.9928517970199484
CCR7	2.204766750654613	0.996738694549298
RET	0.01435529297707	0.9806396724930292
ZNF429	2.7676547982373463	1.0007506952076526
ZMYM2	5.088311235888661	0.971848144548602
CTCF	6.353499735245657	0.9959631636310524
CD274	1.0426443374084935	0.9692053411887412
ITK	0.2387868595871164	1.0005195935333653
LEF1	10.161761743304677	0.962977087143882
STAT3	4.049630767724601	0.996738694549298
MTOR	5.135042286233651	0.9905173702956512
GMPS	6.006971184364043	0.9756161115025074
CBLC	0.0426443374084937	0.9975246272698176
MUTYH	5.633721812641012	0.9878957077840071
BCL9L	3.4867143730307024	0.9858872098350268
MAP2K2	6.221877081077034	1.0007506952076526
HNF1A	0.0426443374084937	0.9917099559336688
CYLD	3.646162657157894	0.9959631636310524
RNF213	5.631977320238746	0.996738694549298
PML	5.454833906898869	1.2403880182388811
CUL3	5.745506265869159	0.9690556502223948
RAD17	4.37920505996061	0.9726737985451468
FKBP9	0.7907720378619999	0.9787335894693678
EML4	4.395062799517578	0.9891327402604272
BRD4	5.127633279725874	1.0007506952076526
DEK	7.5163303868259375	0.9809030900246968
PAX8	0.1505596765753814	0.9834747414845696
BRIP1	4.768184324776926	0.996738694549298
STAT5B	5.456806149230474	0.996738694549298
TSHR	0.0565835283663675	0.9833304308334276
JAK2	2.280956313831056	0.9692053411887412
FIP1L1	6.343407822297814	0.9814552431789084
BMPR1A	0.411426245726465	0.9889015207995686
HMGA1	8.486030507369115	1.0105840412636795
MAP3K1	3.20006486151431	0.9726737985451468
AXIN2	1.6825732973475784	0.996738694549298
KAT6A	4.904002316283692	0.9705219499344429
SALL4	3.4276061727818994	0.9928517970199484
FGFR1	5.329123596291566	0.9705219499344429
PPP6C	4.656496370553495	0.9902253390357204
TFE3	4.14649230697719	1.2707122872565826
LRIG3	0.0976107966264223	0.9917099559336688
NFKB2	3.5058909297299574	0.9889015207995686
TEC	5.049195105622275	0.9814552431789084
ELF3	0.8639384504239714	0.9911339118365516
EPS15	4.747924416238441	0.9878957077840071
USP6	0.4646682670034443	1.010573968203801
ARHGEF10	3.211012193485512	0.9655342866612402
ATIC	7.250298417906333	0.9690556502223948
HIF1A	6.4202128906107845	0.9833304308334276
SRSF3	9.56652978262417	1.0105840412636795
ARHGAP5	3.671293372481576	0.9828304000231394
RPL22	9.7067895347684	0.9905173702956512
TFPT	4.84799690655495	0.9975246272698176
PDCD1LG2	0.137503523749935	0.9692053411887412
GNAS	9.571316546245836	0.9928517970199484
CEP89	3.833902076669163	1.0007506952076526
ARID1B	5.685940148445977	0.9656230893807144
PLAG1	0.4541758931858021	0.9705219499344429
RAC1	7.055499365813739	0.9787335894693678
HOXA11	0.0	0.9787335894693678
RANBP17	0.0285691521967709	1.0005195935333653
STAG1	4.428946344769483	0.9756161115025074
GRM3	0.0	0.9787335894693678
SPECC1	2.339137384919585	0.996738694549298
NBN	4.5496691707264905	0.9705219499344429
NFIB	0.0565835283663675	0.9692053411887412
USP44	0.0565835283663675	0.9917099559336688
SLC34A2	0.1110313123887439	0.9680336848096144
ARID1A	6.315421315945778	0.9878957077840071
COX6C	9.05828943398046	0.9705219499344429
EP300	5.143230134776893	1.000972327437158
SUZ12	5.619119511453218	0.996738694549298
TPM3	8.9410769589421	0.9911339118365516
ID3	7.996162742681061	0.9878957077840071
FOXL2	0.0	0.9756161115025074
BIRC3	0.1890338243900171	0.9858872098350268
LATS1	3.3405622690264134	0.981112774116664
HMGA2	3.502075956045791	0.9917099559336688
ZNRF3	1.9523335663696857	1.000972327437158
