	gene_expression	copy_number
EXT1	5.737686761409861	1.303445318669703
SOCS1	2.937344392150232	0.97840705029949
SS18L1	4.8894735425311096	1.3142943144012842
TERT	1.7398481026993275	0.938342597803081
FANCD2	5.663059923747817	0.9661423585414496
HOXC13	2.2448870591235344	1.0410755891550505
CCND3	7.824895114206393	0.8636758926586992
MAFB	0.0565835283663675	1.071449073808355
EED	5.339137384919585	0.954170377276538
CD74	1.0840642647884746	0.938342597803081
VHL	5.008092420948722	0.9661423585414496
CYSLTR2	0.1505596765753814	0.5749655831271931
BCR	3.901108243014512	0.971192482251696
IL7R	3.4620523187964327	0.938342597803081
HOOK3	3.8011586560936985	1.223284342708415
PREX2	0.0285691521967709	0.943181876661825
CBFA2T3	1.761285273361619	0.97840705029949
PRKACA	6.642268351758643	1.1871289495951949
TSC1	5.040454121349624	1.2599918022729233
PAFAH1B2	5.267535798068735	0.954170377276538
KMT2C	4.9941271140031285	1.2736180723582686
PTPRK	4.399171093819823	0.9640635339267786
BCL2	1.6182386555954549	0.9714266817590708
CPEB3	0.7907720378619999	1.0884118236339717
FH	6.185271905593818	0.9660008089761878
CIC	5.316869805064333	0.9906693694487212
ETV4	6.535275376620803	0.941773590589016
NKX2-1	0.0285691521967709	0.9655230647478334
MSH6	6.301953395126096	1.175177574110601
RARA	4.507160349117523	0.941773590589016
EPAS1	4.584361252518709	1.175177574110601
BRAF	3.6678921252302334	1.2820051604487863
IRF4	0.6135316529179271	0.4911593886853387
FAM135B	0.0	1.200668366246978
SDHC	7.325350433189509	1.2494648557380814
ERBB2	5.0298945496633385	0.941773590589016
CNBD1	0.0	0.943181876661825
PRKAR1A	7.9192804854146	0.941773590589016
NF1	3.653060017104565	0.941773590589016
RBM10	5.4379600883344725	0.5272029979499742
RHOA	8.6748278321868	0.9661423585414496
KNSTRN	6.1409831048784245	0.9008566525204528
SLC45A3	3.2141248053528475	1.2494648557380814
BARD1	4.12267271882414	1.4321109730470112
PRDM16	2.448900951145128	1.1201022497030535
CRNKL1	4.386810946472217	0.9599537091848264
CCR7	0.1243281350022017	0.941773590589016
RET	0.137503523749935	1.0734898858512278
ZNF429	3.092545741543565	1.1871289495951949
ZMYM2	4.534808661231747	0.6268860984468373
CTCF	5.135042286233651	0.97840705029949
CD274	1.0285691521967708	0.5601942887927256
ITK	0.0426443374084937	0.938342597803081
LEF1	2.137503523749935	0.9336972568002262
STAT3	5.58796498888268	0.941773590589016
MTOR	5.527007760637202	1.1201022497030535
GMPS	5.963705306579481	0.9702399237954216
CBLC	0.070389327891398	0.9906693694487212
MUTYH	4.685940148445977	1.3013281437905164
BCL9L	4.599317793698226	0.954170377276538
MAP2K2	7.027905996569885	1.1871289495951949
HNF1A	0.0976107966264223	1.0312395686846343
CYLD	3.2675357980687347	0.97840705029949
RNF213	5.275379596253622	0.941773590589016
PML	4.284662185483165	0.8341217436325659
CUL3	6.711632561823217	1.4321109730470112
RAD17	3.8708578643637614	0.938342597803081
FKBP9	7.389394724323995	1.279967822290116
EML4	6.073820233291672	1.175177574110601
BRD4	5.824513297334801	1.1871289495951949
DEK	6.741332148787993	0.9523556634211768
