	gene_expression	copy_number
EXT1	5.427270935173585	1.3604549747807588
SOCS1	0.4436066514756146	0.955144741591673
SS18L1	3.9001422603598166	1.5657358000265025
TERT	0.8875252707415875	1.5218749201969013
FANCD2	4.985044962253466	0.9442131341466788
HOXC13	1.4168397419128294	0.9304787425067328
CCND3	4.224194663970433	1.2313264908432455
MAFB	0.0426443374084937	1.5657358000265025
EED	5.328046556270742	1.2324238563816992
CD74	3.29130885982897	0.9436729206827682
VHL	4.078097423026661	0.9442131341466788
CYSLTR2	0.0	1.1993248886578227
BCR	3.669026765509631	0.9176569048371408
IL7R	2.4828482830684653	1.4967974294073625
HOOK3	1.9708536543404835	1.0095166826337028
PREX2	0.01435529297707	0.6406441675025127
CBFA2T3	0.01435529297707	0.9613290884054204
PRKACA	4.1586601753464985	0.9187195609497376
TSC1	4.044394119358453	1.473261836626932
PAFAH1B2	5.246027980528104	1.234686575169289
KMT2C	2.9011082430145123	0.9401115668025966
PTPRK	5.152994605492435	1.2375622902973176
BCL2	0.5849625007211562	0.9502731797166796
CPEB3	0.3103401206121505	0.952964164575207
FH	7.059831136192821	1.4206661972687022
CIC	2.389566811762726	0.9060350554167712
ETV4	4.643278996311979	0.9077570624855282
NKX2-1	0.0426443374084937	0.93120475126996
MSH6	5.261154672615572	0.9273051186899064
RARA	2.090853430451113	0.9077570624855282
EPAS1	3.326249700837456	0.9273051186899064
BRAF	2.5801454844233804	0.9401115668025966
IRF4	0.1505596765753814	1.227651875842756
FAM135B	0.0	1.310130558210085
SDHC	7.281883674562922	1.2551033975532673
ERBB2	3.963474123974886	0.9077570624855282
CNBD1	2.4195388915137843	1.5828612665580484
PRKAR1A	6.18308946064076	0.9077570624855282
NF1	3.3015876466031866	0.8931223757328475
RBM10	4.707082991771706	0.9501298950832884
RHOA	8.49781192782261	0.9442131341466788
KNSTRN	6.224387627929912	0.9393619664687738
SLC45A3	3.455491620628468	1.4206661972687022
BARD1	3.4195388915137843	1.2290321228808143
PRDM16	0.4956951626240688	0.947122037509666
CRNKL1	5.285402218862249	1.5814246731692148
CCR7	0.0285691521967709	0.9077570624855282
RET	0.1634987322828795	0.9449717231156612
ZNF429	2.056583528366368	0.93465009581045
ZMYM2	4.448900951145128	1.2157755601938405
CTCF	4.388878338811989	0.9448933940906188
CD274	5.304876050044889	0.9465960429119648
ITK	0.0285691521967709	0.9357606261580792
LEF1	0.0840642647884745	0.9218462309529764
STAT3	4.60229058486114	0.9077570624855282
MTOR	4.279471295644468	0.9364857429239452
GMPS	5.486714373030702	0.9344555632937308
CBLC	4.527320607877047	0.9060350554167712
MUTYH	3.560714954474479	0.9232242767394164
BCL9L	3.759155833800272	1.234686575169289
MAP2K2	5.571676809970931	0.904364763785064
HNF1A	0.1243281350022017	1.367340103736424
CYLD	3.16349873228288	0.9448933940906188
RNF213	3.821710215034674	0.9140799264334496
PML	3.343407822297814	0.9393619664687738
CUL3	6.199476046442853	1.2432004867181448
RAD17	3.7322691995014496	0.9296918565673415
FKBP9	6.911571751726427	1.3559384424959873
EML4	3.891419186846079	0.9273051186899064
BRD4	3.361768359419153	0.9187195609497376
DEK	7.491452292037365	1.227651875842756
PAX8	1.6182386555954549	1.2400004863610334
BRIP1	2.84799690655495	0.9077570624855282
STAT5B	2.9467308601403097	0.9077570624855282
TSHR	0.0	0.9321376955978586
