	gene_expression	copy_number
EXT1	1.5897634869849773	0.9780096913557486
SOCS1	3.3757345385831563	0.99667085004412
SS18L1	4.0557162635125446	1.0033223166182832
TERT	1.1243281350022014	1.1312202035614694
FANCD2	6.939344132834478	1.1952692616798797
HOXC13	0.2750070474998698	1.0281672111956783
CCND3	6.8804406478879	1.210602230722102
MAFB	0.0	1.0033223166182832
EED	5.20163386116965	0.985661964150958
CD74	1.3673710656485294	0.9936505341512922
VHL	7.36571003193819	1.1952692616798797
CYSLTR2	0.0	0.734162689231423
BCR	5.067810783789621	2.66355652302831
IL7R	0.0976107966264223	1.2134296964672078
HOOK3	3.142413437873741	0.9820002074202364
PREX2	0.903038270112912	0.9820002074202364
CBFA2T3	5.03342300153745	1.0260123591984105
PRKACA	5.485748821377781	1.002602342836202
TSC1	3.949534933017012	0.9548064311283428
PAFAH1B2	4.824767853143294	0.985661964150958
KMT2C	4.854494418154875	1.389725222765101
PTPRK	0.1243281350022017	0.988313222133948
BCL2	0.6870606883398922	0.7224937490536913
CPEB3	1.3276873641760472	0.7503858777565688
FH	7.553898034427972	1.2062536180192456
CIC	4.155425431747197	1.002602342836202
ETV4	5.4212232992251375	1.0168973088974016
NKX2-1	0.1110313123887439	0.7592184466513562
MSH6	5.548436624696042	0.9959212819280896
RARA	3.007195501404204	1.0168973088974016
EPAS1	3.6667565918848033	0.9959212819280896
BRAF	4.03121873061072	1.389725222765101
IRF4	0.0426443374084937	1.1794711823081885
FAM135B	0.0	0.9780096913557486
SDHC	6.936991208818045	1.0193125575804831
ERBB2	2.8298495598446904	1.0168973088974016
CNBD1	0.0	0.9780096913557486
PRKAR1A	5.789729251375769	1.001012354941234
NF1	4.252476214135217	1.0168973088974016
RBM10	5.1815001517046095	0.7299416101640825
RHOA	8.279053358718135	0.7388011430230947
KNSTRN	5.106432077816929	0.9925931118812108
SLC45A3	1.2078928516413328	1.2062536180192456
BARD1	2.6182386555954547	0.7388019445492235
PRDM16	0.3448284969974411	1.2126950033049302
CRNKL1	3.3348542693316325	0.7272065563795915
CCR7	0.3785116232537298	1.0168973088974016
RET	0.0565835283663675	1.1216796049502715
ZNF429	4.261530815243406	1.002602342836202
ZMYM2	4.24412594328373	0.6167974909967406
CTCF	4.295723024539968	0.997061498698966
CD274	0.1243281350022017	0.7243183324330278
ITK	0.01435529297707	0.9936505341512922
LEF1	4.925049964727359	0.9870605521241954
STAT3	7.442943495848728	1.0168973088974016
MTOR	5.387500406480984	1.2126950033049302
GMPS	6.874919889686997	1.0031033305696395
CBLC	0.1110313123887439	1.002602342836202
MUTYH	5.086189313104476	1.2126950033049302
BCL9L	2.6915341649192	0.985661964150958
MAP2K2	6.916834885148299	1.002602342836202
HNF1A	0.0	0.9895913210243792
CYLD	2.3132458517875616	0.99667085004412
RNF213	5.700994494168267	1.001012354941234
PML	4.290571850852079	0.9925931118812108
CUL3	5.108942568660791	0.7388019445492235
RAD17	4.835924074254375	0.9936505341512922
FKBP9	5.285402218862249	0.985582270424074
EML4	4.042644337408494	0.9959212819280896
BRD4	5.23112515787905	1.002602342836202
DEK	7.153704019667541	1.1794711823081885
PAX8	1.7865963618908067	0.9959212819280896
BRIP1	3.689299160535892	1.001012354941234
STAT5B	6.7309116243181	1.0168973088974016
TSHR	0.0426443374084937	0.7351914334791176
JAK2	3.690417095532466	0.7243183324330278
FIP1L1	6.157852169141737	0.9826491085825806
BMPR1A	3.039138393906958	0.7503858777565688
HMGA1	9.462011406945908	1.210602230722102
MAP3K1	2.411426245726465	0.9936505341512922
AXIN2	1.4905701304462011	1.001012354941234
KAT6A	3.713695814843359	0.9820002074202364
SALL4	0.0976107966264223	1.0033223166182832
FGFR1	0.6229303509201767	0.9820002074202364
PPP6C	4.709290635723358	1.0209900063947273
TFE3	4.669026765509631	0.7299416101640825
LRIG3	0.0285691521967709	1.0281672111956783
NFKB2	4.5915597458278015	0.7298058213525358
TEC	2.7463127664254587	0.9826491085825806
ELF3	1.263034405833794	1.2062536180192456
EPS15	5.263410058756341	1.2126950033049302
USP6	0.0285691521967709	0.7347136363295392
ARHGEF10	2.606442228131608	0.9820002074202364
ATIC	7.866475302520882	0.7388019445492235
HIF1A	3.7980505147675134	0.7351914334791176
SRSF3	7.818646082822539	1.210602230722102
ARHGAP5	3.119356177039676	0.7592184466513562
RPL22	9.362294538395586	1.2126950033049302
TFPT	3.7516779456875775	1.002602342836202
PDCD1LG2	0.0426443374084937	0.7243183324330278
GNAS	8.803420795142445	1.0033223166182832
CEP89	3.669026765509631	1.002602342836202
ARID1B	4.596935142387232	1.1941705975402903
PLAG1	1.835924074254375	0.9820002074202364
RAC1	6.991975274237168	0.985582270424074
HOXA11	0.0	0.985582270424074
RANBP17	0.3673710656485294	0.9936505341512922
STAG1	2.1009776477248208	0.7388011430230947
GRM3	0.0565835283663675	1.2010288239142308
SPECC1	3.3757345385831563	0.7094807682370261
NBN	4.971773447193373	0.9780096913557486
NFIB	0.8073549220576041	0.7243183324330278
USP44	1.6735564239901446	0.9895913210243792
SLC34A2	0.0	0.9520826762404682
ARID1A	5.575614877619633	1.2126950033049302
COX6C	8.755788904905002	0.9780096913557486
EP300	3.940166750482817	0.7484884934997904
SUZ12	5.173527238122508	1.0168973088974016
TPM3	8.626439136697316	1.0193125575804831
ID3	5.9676297534661975	1.2126950033049302
FOXL2	2.9891390073682333	1.0031033305696395
BIRC3	0.5945485495503542	0.985661964150958
LATS1	3.6158870739160567	1.1722447720073343
HMGA2	0.0976107966264223	1.0281672111956783
ZNRF3	1.3673710656485294	0.7470089504483906
MDM2	4.003602236680195	1.0281672111956783
DDX5	8.252901920450268	1.001012354941234
ASXL2	3.192194165283345	0.9959212819280896
EIF1AX	5.889716891615078	0.7299416101640825
ELF4	4.535430914871279	0.7299416101640825
STK11	6.07189135305663	1.002602342836202
MYC	6.815447343006325	0.9780096913557486
PBRM1	3.775050541483175	0.7388011430230947
NCKIPSD	3.904002316283692	0.7388011430230947
PAX7	0.0285691521967709	1.2126950033049302
BAZ1A	4.081510068120917	0.7592184466513562
HOXD13	0.01435529297707	1.2015894224657668
CLIP1	5.160678213220501	0.9895913210243792
BCL7A	3.720278465233327	0.9895913210243792
STAT6	5.155830171556525	1.0281672111956783
CHCHD7	5.424250286084049	0.9820002074202364
RGS7	0.0426443374084937	1.2062536180192456
SKI	3.9900472195737935	1.2126950033049302
JAK3	0.3561438102252753	1.002602342836202
MDS2	0.0	1.2126950033049302
ACKR3	0.0285691521967709	0.7137657452083257
RUNX1T1	0.0285691521967709	0.9780096913557486
CDKN1B	4.895787316463311	0.7310087433923977
CNBP	8.157549050106924	0.7388011430230947
ATRX	3.3868109464722167	0.7299416101640825
ELL	3.527320607877047	1.002602342836202
CLTCL1	3.1747259877061333	2.0667923271762225
FLT3	0.0	0.7181565698954357
FBXW7	3.701549056943071	0.9870605521241954
FGFR2	0.1110313123887439	0.7298058213525358
LARP4B	4.692092375427572	0.9864730164912454
FAT3	0.137503523749935	0.985661964150958
HLF	0.0840642647884745	1.001012354941234
VTI1A	3.4436066514756147	0.7298058213525358
PAX3	0.0	0.7388019445492235
FAM47C	0.0	0.7299416101640825
SDHAF2	5.3739961421312366	1.0044312845833696
ZNF479	0.0	0.985582270424074
MLH1	6.458119481174506	1.1952692616798797
MYOD1	0.0	1.0044312845833696
XPA	4.24412594328373	0.9976304491332394
HOXD11	0.0565835283663675	1.2015894224657668
PRRX1	0.0	1.2062536180192456
DNMT3A	3.264536430999025	0.9959212819280896
STIL	4.895302621333307	1.2126950033049302
SH2B3	4.986410935252045	0.9895913210243792
TCF3	6.0641499391213465	1.002602342836202
KIF5B	5.664482840364682	0.9864730164912454
KRAS	3.925049964727359	0.9639231730893868
CD79A	0.2986583155645151	1.002602342836202
KIT	0.84799690655495	0.9826491085825806
ZNF331	2.3476656563009706	1.002602342836202
TLX1	0.2016338611696504	0.7503858777565688
ASPSCR1	4.949534933017012	1.001012354941234
TRRAP	4.285402218862249	1.2010288239142308
DROSHA	5.580748491763774	1.1312202035614694
HOXA9	0.070389327891398	0.985582270424074
WWTR1	0.137503523749935	1.0031033305696395
ERCC5	4.6194130105979365	0.7326339877195266
TFG	6.2964574073712445	0.7388011430230947
BAP1	4.964860664245848	0.7388011430230947
MAPK1	7.3601008588060495	2.477298147205515
CEBPA	0.722466024471091	1.002602342836202
FOXP1	3.10936055940423	0.7388011430230947
MITF	2.82781902461732	0.7388011430230947
MUC4	0.879705766282288	1.0031033305696395
PCSK7	3.71699089440494	0.985661964150958
OMD	0.0	0.9976304491332394
FCRL4	0.0	1.0193125575804831
POLD1	6.613531652917927	1.002602342836202
NF2	3.168321115739723	0.7470089504483906
EZR	6.640244936222346	1.1941705975402903
TOP1	5.931446685298666	1.0033223166182832
SMAD3	3.915520900751959	0.9925931118812108
FLNA	8.048868272687317	0.7299416101640825
COL3A1	0.3561438102252753	0.7388019445492235
CTNNA2	0.2387868595871164	0.9959212819280896
CDC73	4.757556688939453	1.2062536180192456
