	gene_expression	copy_number
EXT1	3.377123749129487	0.9176258435061656
SOCS1	0.2986583155645151	1.0492313544876068
SS18L1	5.171126746652066	1.3546628894863613
TERT	1.925999418556223	1.0357425757021883
FANCD2	6.675110215245225	1.2408454374816664
HOXC13	0.0285691521967709	1.0800427067953975
CCND3	4.939226577728209	1.0272485625544985
MAFB	2.2141248053528475	1.3546628894863613
EED	5.638653116466112	1.233432186169525
CD74	1.9708536543404835	1.0357425757021883
VHL	6.4490660853570505	1.1907790354530994
CYSLTR2	0.0840642647884745	0.9887075438026004
BCR	4.824767853143294	1.035880885530501
IL7R	0.0840642647884745	1.0357425757021883
HOOK3	3.980939266085512	1.0350896165328032
PREX2	0.01435529297707	1.0350896165328032
CBFA2T3	1.9855004303048849	1.1833976485650275
PRKACA	5.6108771994719495	0.8869649747930145
TSC1	4.200849574637213	1.035972586783505
PAFAH1B2	4.67581593117227	0.661078817428738
KMT2C	4.780835001738229	1.0538971092457754
PTPRK	4.14649230697719	1.0272485625544985
BCL2	3.00539998774259	0.8405301374176569
CPEB3	0.6415460290875237	1.0418591795224073
FH	6.682573297347578	1.0179047439121898
CIC	4.594548549550354	0.8869649747930145
ETV4	0.8399595874895318	1.228256472683839
NKX2-1	0.0565835283663675	1.053686679619316
MSH6	6.02967373462642	1.0133643321929484
RARA	4.819668183496455	1.0771405894116597
EPAS1	4.018812185742817	1.0133643321929484
BRAF	3.2063306478710496	1.0538971092457754
IRF4	0.01435529297707	0.9775691340205416
FAM135B	0.4750848829487828	0.9176258435061656
SDHC	7.4990485977338786	1.1573811287009172
ERBB2	2.1210154009613658	1.0771405894116597
CNBD1	0.0	1.0350896165328032
PRKAR1A	6.798698596643957	1.228256472683839
NF1	4.28318097894557	1.2068894586712942
RBM10	5.634593268445757	0.7718855565312144
RHOA	8.041440130072973	0.7752485457622621
KNSTRN	6.603329616264272	1.0297811758904023
SLC45A3	1.9411063109464315	1.0340393275395228
BARD1	3.2047667506546134	1.0355402562913951
PRDM16	0.0285691521967709	0.8414458620379084
CRNKL1	4.757556688939453	1.050422979404794
CCR7	0.0426443374084937	1.0771405894116597
RET	2.805292455600712	1.0142426164789913
ZNF429	2.9616233282869446	0.8869649747930145
ZMYM2	5.319762427669248	0.9887075438026004
CTCF	5.800899899920305	1.0492313544876068
CD274	0.0285691521967709	0.5615255359028358
ITK	0.0	1.0357425757021883
LEF1	5.324810603420484	0.9055370916767363
STAT3	4.552745936748446	1.228256472683839
MTOR	4.798050514767515	0.8414458620379084
GMPS	6.15623479785027	1.0899105656742485
CBLC	0.01435529297707	0.8869649747930145
MUTYH	4.862947248020921	0.8687194770188644
BCL9L	3.075532631167357	0.661078817428738
MAP2K2	6.272396509037485	0.8869649747930145
HNF1A	0.1243281350022017	1.0645895963631289
CYLD	3.203201156316611	1.0492313544876068
RNF213	3.792855352362489	1.228256472683839
PML	3.452858964713811	1.0378698432504392
CUL3	5.630813152299126	0.8896296764835198
RAD17	5.075532631167357	1.0357425757021883
FKBP9	5.737957106213592	1.0538971092457754
EML4	5.506208389306745	1.0133643321929484
BRD4	4.813011548605618	0.8869649747930145
DEK	7.706116084244851	0.9775691340205416
PAX8	0.070389327891398	1.0009513134414787
BRIP1	4.914564523493939	1.228256472683839
STAT5B	4.900142260359816	1.228256472683839
TSHR	0.3219280948873623	0.8866187496076124
JAK2	0.8639384504239714	0.5615255359028358
FIP1L1	5.836429131161648	0.9055370916767363
BMPR1A	5.158256228811341	1.0418591795224073
HMGA1	7.873321062914816	1.0272485625544985
MAP3K1	2.3701642805402097	1.0357425757021883
AXIN2	2.8639384504239715	1.228256472683839
KAT6A	4.650764559116903	1.0350896165328032
SALL4	1.2387868595871168	1.3546628894863613
FGFR1	4.867896463992655	1.0350896165328032
PPP6C	4.964860664245848	1.035972586783505
TFE3	3.986410935252045	0.7718855565312144
LRIG3	2.38404980679516	1.0800427067953975
NFKB2	2.4982508675278257	1.0680723665264664
TEC	0.0285691521967709	0.9055370916767363
ELF3	0.6135316529179271	1.0340393275395228
EPS15	3.534808661231747	0.8687194770188644
USP6	0.4005379295837288	1.1733843709810026
ARHGEF10	4.008092420948722	1.0372846755436171
ATIC	7.506843098969815	1.0355402562913951
HIF1A	6.156841524588401	0.8866187496076124
SRSF3	9.556237799580078	1.0272485625544985
ARHGAP5	4.144862142915734	1.053686679619316
RPL22	9.69665461868	0.8414458620379084
TFPT	3.836934011321092	0.6633750099541704
PDCD1LG2	0.01435529297707	0.5615255359028358
GNAS	10.776762001786231	1.3546628894863613
CEP89	4.578334948681608	0.8869649747930145
ARID1B	5.445263208140443	1.0272485625544985
PLAG1	0.5360529002402097	1.0350896165328032
RAC1	7.449891473010944	1.0538971092457754
HOXA11	0.0	1.0538971092457754
RANBP17	3.321928094887362	1.0357425757021883
STAG1	3.882643049361841	0.9575078083325168
GRM3	0.0565835283663675	1.0538971092457754
SPECC1	4.073820233291672	1.2068894586712942
NBN	4.28835856219366	1.0350896165328032
NFIB	3.3175935046234715	0.6507671642787936
USP44	0.070389327891398	1.0013286112115525
SLC34A2	0.1763227726404629	0.9055370916767363
ARID1A	5.616769366293503	0.8687194770188644
COX6C	8.700855820160289	1.0350896165328032
EP300	4.926948247949772	1.035880885530501
SUZ12	5.258141995893771	1.2068894586712942
TPM3	8.84338720246009	1.3318835718656263
ID3	7.299391206126829	0.8687194770188644
