	gene_expression	copy_number
EXT1	3.978195629681652	1.2434049555072642
SOCS1	0.5459683691052926	0.8035181037096344
SS18L1	5.898450232807866	1.2153280183627635
TERT	2.241840183564671	1.4554854854515356
FANCD2	4.612942196304665	0.7692549411911309
HOXC13	0.6690267655096305	1.238783602807262
CCND3	4.944389962270092	1.0518883085793664
MAFB	0.01435529297707	1.0054030798784357
EED	5.579843886211581	1.0744716235959184
CD74	2.655351828612554	0.7357657436979972
VHL	5.114367024952	0.7692549411911309
CYSLTR2	0.0426443374084937	0.7556078078033159
BCR	6.026578770127714	1.0307233289585411
IL7R	0.0976107966264223	1.2805090330227966
HOOK3	4.074676686294496	1.2834234206204311
PREX2	1.063502942306158	1.2434049555072642
CBFA2T3	0.6870606883398922	1.035867053979545
PRKACA	6.652343078740216	1.4256836947985558
TSC1	4.361066488794321	0.7366014634067913
PAFAH1B2	5.410408949851039	1.0744716235959184
KMT2C	5.526694845541976	1.0320681688463198
PTPRK	2.9873208659292536	1.0653475649253392
BCL2	3.57773093149008	0.8133480784063286
CPEB3	2.1473066987802936	1.0143228996500984
FH	6.148324042480084	1.0257161887111426
CIC	5.555509427083257	0.9903331055017988
ETV4	0.2630344058337938	1.007054162037451
NKX2-1	6.0785244453890765	1.2260224110663505
MSH6	6.484138131201669	1.0360750528476534
RARA	2.678071905112638	0.7479033661036577
EPAS1	1.1890338243900171	0.8476676623677578
BRAF	3.564378168565064	1.0320681688463198
IRF4	0.4436066514756146	1.0518883085793664
FAM135B	0.0	1.316220344903399
SDHC	6.990841436516996	1.015135066180204
ERBB2	2.286881147788161	0.7479033661036577
CNBD1	0.0	1.2434049555072642
PRKAR1A	6.9199359173494575	1.0160351342291067
NF1	4.824258696603374	0.9988154866672452
RBM10	5.910972451655129	0.7784249138855771
RHOA	8.065550770955017	0.7384705702788448
KNSTRN	5.926948247949772	0.7418501419887132
SLC45A3	1.2690331464552371	0.9935962755700168
BARD1	4.3348542693316325	1.024780228159467
PRDM16	0.0	0.7176402827935381
CRNKL1	5.314333993919012	1.484877302543485
CCR7	0.8318772411916731	0.7479033661036577
RET	1.1176950426697545	1.00437611695664
ZNF429	2.871843648509318	0.962525223129129
ZMYM2	5.996614714815362	1.053087163490919
CTCF	6.005624549193878	1.0261813349693911
CD274	1.0565835283663676	1.2778719730857775
ITK	0.01435529297707	0.7600052072414456
LEF1	5.954196310386875	1.0191013001686209
STAT3	4.666188489872781	0.7479033661036577
MTOR	5.559185865787734	1.0447517580012289
GMPS	5.553360503335328	1.2306021439790324
CBLC	3.104336659814736	0.9903331055017988
MUTYH	5.658782734012828	0.998139201585553
BCL9L	1.7092906357233577	1.0744716235959184
MAP2K2	7.746379954458578	1.4229475867888914
HNF1A	0.2265085298086797	1.244727004986674
CYLD	3.983677694698067	1.0261813349693911
RNF213	5.308885057411763	1.0160351342291067
PML	3.542258049766918	0.7418501419887132
CUL3	5.880930361076882	0.9950804165870422
RAD17	4.580748491763774	0.7547511854205757
FKBP9	5.914564523493939	1.0420793152869767
EML4	4.807870078299782	1.0112847926238342
BRD4	6.105594275795191	1.4256836947985558
DEK	7.864062302854909	1.0518883085793664
PAX8	0.0285691521967709	1.0383397816974893
BRIP1	4.066089190457772	1.0160351342291067
STAT5B	4.527946098908258	0.7479033661036577
TSHR	0.4436066514756146	1.191825651872771
JAK2	1.372952097911829	1.2778719730857775
FIP1L1	6.772809410160731	1.7565307570636683
BMPR1A	4.365272599764531	1.0143228996500984
HMGA1	6.602439063741619	1.0518883085793664
MAP3K1	2.550900664647523	0.7547511854205757
AXIN2	5.05006629830629	1.0160351342291067
KAT6A	5.175125349657719	1.2834234206204311
SALL4	0.0976107966264223	1.4414186863697775
FGFR1	3.7441610955704094	1.2834234206204311
PPP6C	4.388189537156084	0.7366014634067913
TFE3	4.475084882948782	0.7784249138855771
LRIG3	2.5459683691052923	1.238783602807262
NFKB2	3.647314509547136	0.992903539670364
TEC	2.2839217723076177	1.2566309439889027
ELF3	5.978195629681651	0.9935962755700168
EPS15	3.9873208659292536	0.9883196692804742
USP6	0.2141248053528473	0.985068576454095
ARHGEF10	5.729552770453971	1.2531665794277873
ATIC	7.287065907350544	1.024780228159467
HIF1A	6.425089989874059	1.1787145897443554
SRSF3	9.008036379810529	1.0518883085793664
ARHGAP5	4.780310099043375	1.2260224110663505
RPL22	7.761617714555083	0.4975331785143032
TFPT	4.943921326553485	0.9903331055017988
PDCD1LG2	0.1243281350022017	1.2778719730857775
GNAS	10.332819800817097	1.2153280183627635
CEP89	5.2502036564992975	0.9903331055017988
ARID1B	5.59215800212536	1.0653475649253392
PLAG1	1.5058909297299572	1.2434049555072642
RAC1	7.876271360550127	1.0420793152869767
HOXA11	0.01435529297707	1.0420793152869767
RANBP17	2.8196681834964554	0.7600052072414456
STAG1	4.398487190018967	1.2306021439790324
GRM3	0.137503523749935	1.0320681688463198
SPECC1	4.854494418154875	0.985068576454095
NBN	4.388189537156084	1.2434049555072642
NFIB	5.715344295358907	1.2778719730857775
USP44	0.0565835283663675	1.238783602807262
SLC34A2	0.1763227726404629	1.490590293467693
ARID1A	6.309430878103395	1.159064532873861
COX6C	8.70611608424485	1.2434049555072642
EP300	5.281698250098829	0.7786726398629902
SUZ12	5.864433796365624	0.9988154866672452
TPM3	9.055906022253248	0.9934817917411256
ID3	6.852248589565401	1.0237818391356108
FOXL2	0.01435529297707	1.2306021439790324
BIRC3	0.1110313123887439	1.0744716235959184
LATS1	3.4195388915137843	1.0653475649253392
HMGA2	0.0840642647884745	1.238783602807262
ZNRF3	3.763411574470007	0.7786726398629902
MDM2	5.69181329717138	1.238783602807262
DDX5	8.939843635200852	1.0160351342291067
ASXL2	4.130930869826448	0.8538088471219645
EIF1AX	6.439456918876031	0.7784249138855771
ELF4	4.045268215138533	0.795692472199309
STK11	6.561937059622433	1.4229475867888914
MYC	0.1890338243900171	1.2434049555072642
PBRM1	5.525442506018121	0.7384705702788448
NCKIPSD	4.895302621333307	0.7384705702788448
PAX7	0.01435529297707	1.551475213444386
BAZ1A	5.416501992867417	1.2260224110663505
HOXD13	1.713695814843359	1.024780228159467
CLIP1	4.610581958492531	1.244727004986674
BCL7A	5.529196267999391	1.244727004986674
STAT6	1.1953475983222193	1.238783602807262
CHCHD7	5.726558779104974	1.2434049555072642
RGS7	1.4222330006830477	1.0257161887111426
SKI	3.694880192799191	0.7148869001808693
JAK3	0.137503523749935	1.0016129005865362
MDS2	0.0	1.0237818391356108
ACKR3	0.3103401206121505	0.9928204538259604
RUNX1T1	2.3015876466031866	1.2434049555072642
CDKN1B	5.927185357826367	0.7681004811336027
CNBP	8.401391544803525	1.2306021439790324
ATRX	5.752481004456373	0.795692472199309
ELL	3.2839217723076177	1.0016129005865362
CLTCL1	5.20906339534927	1.0307233289585411
FLT3	1.372952097911829	1.0060179994974925
FBXW7	3.894332742277694	1.02840575447682
FGFR2	0.1243281350022017	1.026587056549866
LARP4B	5.542877099354142	1.0137832184567832
FAT3	0.0285691521967709	1.0744716235959184
HLF	0.8399595874895318	1.0160351342291067
VTI1A	4.20006486151431	1.026587056549866
PAX3	0.0426443374084937	1.024780228159467
FAM47C	0.0	0.7784249138855771
SDHAF2	6.164906926675688	1.0744716235959184
ZNF479	0.0	1.0420793152869767
MLH1	5.245647773636751	0.8021215690895922
MYOD1	0.0	0.7764248527451129
XPA	3.3798981635246923	0.766679760094964
HOXD11	4.155425431747197	1.024780228159467
PRRX1	0.137503523749935	1.015135066180204
DNMT3A	5.417852514885898	0.8538088471219645
STIL	4.581351247168778	1.2361742600680954
SH2B3	3.3950627995175777	1.237386069344157
TCF3	7.825404046230681	1.4229475867888914
KIF5B	6.761817142507141	1.0101685850827404
KRAS	4.384740587292384	1.0439713200699887
CD79A	1.4276061727818994	0.9903331055017988
KIT	6.288912202766194	1.4638340436658313
ZNF331	4.053111336459563	0.9903331055017988
TLX1	1.4276061727818994	0.992903539670364
ASPSCR1	6.081297014138268	1.048715183186555
TRRAP	5.393690764187454	1.0320681688463198
DROSHA	6.2922295919049525	1.2805090330227966
HOXA9	0.0	1.0420793152869767
WWTR1	0.7311832415722002	1.2306021439790324
ERCC5	5.5576551547254205	1.365208742695125
TFG	6.562547724199122	1.2250476801254355
BAP1	5.650764559116903	0.7384705702788448
MAPK1	5.784765696316387	1.0307233289585411
CEBPA	0.1243281350022017	0.9903331055017988
FOXP1	3.636914580355878	0.7739980151077313
MITF	0.1634987322828795	0.7739980151077313
MUC4	0.4436066514756146	1.2306021439790324
PCSK7	6.201829866202339	1.0744716235959184
OMD	0.0426443374084937	0.7495601079421692
FCRL4	0.0	1.015135066180204
POLD1	6.004950759951045	0.9903331055017988
NF2	4.075532631167357	0.7786726398629902
EZR	7.332260378172183	1.0653475649253392
TOP1	6.00786824333334	1.0054030798784357
SMAD3	0.8875252707415875	0.7418501419887132
FLNA	8.24972975607757	0.795692472199309
COL3A1	0.9411063109464316	1.024780228159467
CTNNA2	4.865423978313134	1.02779621928071
CDC73	4.873321062914816	0.9935962755700168
NFKBIE	2.786596361890807	1.0518883085793664
ETV5	0.2265085298086797	1.2306021439790324
MNX1	2.845991770664573	1.0320681688463198
FANCA	7.087781047708466	1.035867053979545
RB1	2.1731274334806563	0.5180942945162097
AR	0.0976107966264223	0.795692472199309
PTPRD	4.177120502846516	1.2778719730857775
BCL2L12	4.292045492492862	0.9903331055017988
MYCN	0.0	1.2179527012945066
NBEA	4.145677455195635	0.8841485657426705
LATS2	0.070389327891398	1.053087163490919
APOBEC3B	2.19534759832222	0.7786726398629902
ARHGEF12	5.147713722352154	1.0744716235959184
CARD11	0.2986583155645151	1.0420793152869767
LMO2	0.5160151470036647	0.7764248527451129
ATR	4.502075956045791	1.2306021439790324
CDKN2C	7.788816194495583	0.9883196692804742
LIFR	5.968090752045256	1.02015687462528
PTPRT	0.4854268271702416	1.0604168774861704
DAXX	7.076708726793299	1.0518883085793664
TBL1XR1	5.92386226807603	1.2306021439790324
MLLT11	6.118941072723508	0.9934817917411256
PMS2	3.560714954474479	1.0420793152869767
ERBB3	5.878480131138581	1.238783602807262
LCK	3.017921907997262	1.159064532873861
CSF3R	0.0285691521967709	1.0200995918204798
HOXC11	0.1243281350022017	1.238783602807262
FANCE	3.4905701304462013	1.0518883085793664
CCR4	0.1763227726404629	0.7692549411911309
N4BP2	3.734438666137167	1.2136589196616785
RUNX1	1.7355221772965377	0.999622549388902
LASP1	5.138323004056484	0.7479033661036577
QKI	3.596935142387232	0.9572087275326752
SRC	4.24412594328373	1.0054030798784357
TFEB	4.860962797858116	1.0518883085793664
MSI2	6.060047383669939	1.0160351342291067
RGPD3	0.1243281350022017	1.016531139179803
BCLAF1	6.473137487772256	1.0653475649253392
SPOP	5.562547724199122	1.007054162037451
SND1	6.219555769166913	1.0320681688463198
MYH9	6.318678373736547	0.7786726398629902
CCNE1	3.791814071161826	0.9903331055017988
SFPQ	9.11556391523799	1.159064532873861
LRP1B	0.0	1.0383397816974893
AFF4	4.669026765509631	0.754780922519532
SIRPA	0.1763227726404629	1.408577085478037
BCL10	2.3103401206121505	0.8172952723545108
PTEN	4.920293300211007	1.0143228996500984
PRDM1	1.903038270112912	1.0653475649253392
FGFR4	0.9560566524124028	0.7600052072414456
DDR2	2.582556003014061	1.015135066180204
PWWP2A	3.8298495598446896	0.7600052072414456
SYK	4.503348735167505	0.7495601079421692
BLM	3.404630684217612	0.7418501419887132
KIAA1549	3.2047667506546134	1.0320681688463198
ARNT	4.872336288104642	0.9934817917411256
CNOT3	6.10076744956886	0.9903331055017988
RSPO2	0.0976107966264223	1.2434049555072642
SETD1B	3.902073579310743	1.244727004986674
TTL	5.507160349117523	1.016531139179803
NCOR1	5.968090752045256	0.985068576454095
ZMYM3	5.95303237725324	0.795692472199309
BUB1B	6.092334311186202	0.7418501419887132
DNAJB1	6.849624029924543	1.4256836947985558
RABEP1	4.952799477899938	0.985068576454095
POU2AF1	1.1505596765753812	1.0744716235959184
CDH17	0.1634987322828795	1.2434049555072642
CANT1	5.817367437838646	1.0160351342291067
NTHL1	6.066519781429746	0.8035181037096344
HIP1	4.663344619366085	1.0320681688463198
S100A7	0.0	0.9934817917411256
CDK4	8.532394890192522	1.238783602807262
SDHD	6.194362890727586	1.0744716235959184
CDK6	0.1634987322828795	1.0320681688463198
CUX1	4.999549087340949	1.0320681688463198
CYP2C8	0.1890338243900171	1.052894455577689
MEN1	5.815575428862573	1.0744716235959184
NR4A3	0.1634987322828795	0.766679760094964
CACNA1D	4.675251386050259	0.7739980151077313
ARHGEF10L	0.0840642647884745	1.49372475305214
FEN1	6.952333566369686	1.0744716235959184
NPM1	9.267395341948204	0.7600052072414456
CHD4	7.9357543858214035	1.2017849932454057
TMEM127	4.762348815644129	1.016531139179803
CDKN2A	8.578183968090094	1.2778719730857775
RAF1	6.345715708784144	0.7692549411911309
ABL2	3.021479727410452	1.015135066180204
ROS1	0.0	1.0653475649253392
MAP3K13	5.53884852074424	1.2306021439790324
ACVR2A	3.3868109464722167	1.0383397816974893
SPEN	6.083851587697961	1.0628724672377463
ERC1	4.887037791419196	1.2017849932454057
FAT1	0.6870606883398922	0.7524267169366914
BTG1	5.694880192799191	1.238783602807262
CTNNB1	6.783980413683795	0.7384705702788448
CDKN1A	6.124534928529523	1.0518883085793664
NAB2	2.192194165283345	1.238783602807262
FLI1	4.256255873202732	1.4613841497917337
MALT1	1.6461626571578936	0.8133480784063286
RPN1	7.721851108624222	1.2306021439790324
PRF1	0.0976107966264223	1.0143228996500984
MN1	0.0285691521967709	0.7786726398629902
HLA-A	7.113429635079076	1.0518883085793664
PER1	3.3978029618624896	0.985068576454095
RSPO3	0.01435529297707	1.0653475649253392
FNBP1	2.8439838440483265	0.7366014634067913
FCGR2B	0.0	1.015135066180204
SUFU	2.996388746447621	0.992903539670364
NCOA2	4.832383716549126	1.2434049555072642
HNRNPA2B1	10.018478395965932	1.0420793152869767
HRAS	6.431121472526426	0.981559382159338
MLLT10	5.426600226169925	1.0101685850827404
PTPRB	0.4222330006830478	1.238783602807262
KDR	0.0565835283663675	1.026592656990194
TMPRSS2	0.070389327891398	0.999622549388902
AXIN1	4.175524601089875	0.8035181037096344
POLQ	3.568032104771279	1.2306021439790324
FOXO1	0.3103401206121505	0.7709135439291878
PTK6	1.5801454844233804	1.137024459597619
KDM6A	4.081510068120917	0.7784249138855771
SRSF2	8.647134593221203	1.0160351342291067
MYB	4.625270489374693	1.0653475649253392
JAK1	4.861459166361513	0.9977487592099484
MLF1	4.139960569545456	1.2306021439790324
MYCL	9.19620866647242	3.412580424070439
CREB3L2	3.0143552929770703	1.0320681688463198
PTCH1	3.5668151540108965	0.766679760094964
CASP9	4.633431210355632	1.0628724672377463
ETNK1	4.604664415163704	1.0439713200699887
NOTCH2	3.089159131911238	1.0734851623717918
HOXA13	0.0	1.0420793152869767
PLCG1	6.661920579135087	1.0054030798784357
SMARCB1	8.091435386323607	1.046720327121584
NCOA1	5.1039172107520665	0.8538088471219645
XPC	4.322649262131017	0.7692549411911309
PPFIBP1	5.036063688743695	1.0439713200699887
IGF2BP2	0.1763227726404629	1.2306021439790324
RNF43	3.503348735167504	1.0160351342291067
BCORL1	3.400537929583729	0.795692472199309
CIITA	0.7398481026993274	0.8035181037096344
CXCR4	6.382840144475236	1.0383397816974893
CAMTA1	5.828834649468056	0.4975331785143032
ASXL1	5.744968348248875	1.0054030798784357
TP53	6.66803400407589	0.985068576454095
SS18	5.539469034749887	1.049249441699342
B2M	8.214221966348331	0.7418501419887132
ESR1	0.2868811477881615	1.0653475649253392
RECQL4	6.264911693074464	1.2152870274139649
TPR	5.878725341480106	1.015135066180204
PICALM	6.2925977202664525	1.0744716235959184
JUN	6.201437829504034	0.8315495009040437
NOTCH1	0.2265085298086797	0.7366014634067913
MGMT	0.0840642647884745	1.026587056549866
SMARCA4	7.940988899345887	1.4229475867888914
RMI2	4.759155833800272	0.8035181037096344
NUTM2A	1.7739963251111732	1.0143228996500984
BTK	0.6870606883398922	0.795692472199309
AFF1	4.22650852980868	1.0369867933397576
ACSL6	0.2265085298086797	0.754780922519532
RPL10	11.118616689351509	0.795692472199309
PMS1	4.493134922305505	1.024780228159467
MAP2K4	4.013462259806563	0.985068576454095
STRN	3.485426827170241	0.8304802314367727
BCOR	5.5453506448223	0.7784249138855771
EBF1	4.083213368248981	0.7600052072414456
MAX	6.0406732926437625	1.1787145897443554
FANCF	2.353323291162897	0.7764248527451129
TNC	0.5945485495503542	0.7757803791814617
CRTC1	4.028569152196771	1.0016129005865362
CHST11	2.422233000683048	1.237386069344157
VAV1	0.0840642647884745	1.4229475867888914
FOXR1	0.0	1.0744716235959184
ATM	4.966707314150316	1.0744716235959184
DNM2	7.590212761408359	1.4229475867888914
NUTM1	0.0976107966264223	0.7418501419887132
CSMD3	0.0	1.2434049555072642
PPM1D	4.084064264788474	1.0160351342291067
ATF1	4.890446692679906	1.238783602807262
BRCA1	5.175125349657719	1.007054162037451
HERPUD1	6.520736526937641	1.0261813349693911
STAG2	6.105594275795191	0.795692472199309
