	gene_expression	copy_number
EXT1	4.530445354692906	0.9558833633880852
SOCS1	0.84799690655495	0.9423490041553326
SS18L1	4.23342794374847	1.6879959298030578
TERT	2.475084882948783	0.5834816899264801
FANCD2	5.034743949324734	1.000680160255622
HOXC13	3.503348735167504	1.2072346704453092
CCND3	5.301221805333092	1.1686792682027871
MAFB	0.3103401206121505	1.6879959298030578
EED	4.436295119839363	0.982982070461592
CD74	0.7136958148433591	0.9655606341223344
VHL	4.135042286233651	1.000680160255622
CYSLTR2	0.01435529297707	0.9519053849658948
BCR	2.513490745588118	0.8623761601202714
IL7R	1.632268215499513	2.031517756658146
HOOK3	2.0942360698457656	0.9179397858124104
PREX2	0.0	0.9874104150299408
CBFA2T3	0.4750848829487828	0.9674575127325896
PRKACA	4.57228336665041	0.8563778398598669
TSC1	3.6392321632492775	0.9021182191718174
PAFAH1B2	4.737145919776202	0.964032828766213
KMT2C	4.20163386116965	1.3724317140351785
PTPRK	2.4620523187964327	0.9241051623137472
BCL2	0.9411063109464316	1.2507016709770689
CPEB3	0.632268215499513	0.9396247091026668
FH	5.708739041359579	0.9558174765028028
CIC	3.750606504835592	0.8530484028785079
ETV4	6.15238625842844	1.157873842270885
NKX2-1	1.1699250014423124	1.273436302998535
MSH6	6.2650992875147375	1.5842505885750815
RARA	2.6205864104518777	1.157873842270885
EPAS1	5.239168878665448	1.5842505885750815
BRAF	3.438292851579147	1.3421113025276477
IRF4	0.1110313123887439	1.5141261426761894
FAM135B	0.0	1.5950768120488028
SDHC	7.874120697782825	1.784084230736375
ERBB2	3.24031432933371	1.157873842270885
CNBD1	0.0	0.5831178643196275
PRKAR1A	6.364222221093532	1.1798867437126808
NF1	4.437627248318949	1.1571858467145473
RBM10	4.462706750670158	0.5449823815696051
RHOA	8.090482972633328	0.9145098939609368
KNSTRN	6.054414387917307	0.9225244407169232
SLC45A3	1.765534746362977	0.9140043685056266
BARD1	3.169925001442312	1.2348838324943203
PRDM16	0.933572638261024	1.1262703634734397
CRNKL1	3.926948247949772	0.9921997018343576
