	gene_expression	copy_number
EXT1	3.00539998774259	1.488437844587064
SOCS1	0.1243281350022017	1.080482799653277
SS18L1	3.1667154449664223	1.0777245921793894
TERT	2.4329594072761065	1.0700465191518684
FANCD2	6.309067020588001	1.0770264443830555
HOXC13	0.0426443374084937	1.0853920456423405
CCND3	4.268284666520996	1.074911764228851
MAFB	0.0	1.0777245921793894
EED	5.684257705058931	1.247486046526192
CD74	8.518967819660219	0.6832660058454741
VHL	5.624978179569036	1.0770264443830555
CYSLTR2	0.0	0.6765943907717266
BCR	3.7355221772965375	0.6816208774504808
IL7R	0.0976107966264223	1.0700465191518684
HOOK3	2.967168607532628	1.0793061503609491
PREX2	0.0	1.0793061503609491
CBFA2T3	0.4329594072761063	0.6748217495754664
PRKACA	4.815063017192867	0.913437592139035
TSC1	3.931683057059806	1.0620224211939786
PAFAH1B2	4.850999394716474	1.247486046526192
KMT2C	5.418527302101609	1.399716323681326
PTPRK	0.0840642647884745	1.074911764228851
BCL2	5.130519083027338	1.0726881446188186
CPEB3	0.6780719051126377	0.8978586329609484
FH	7.303506792729708	1.0851546606719795
CIC	4.313245851787562	0.913437592139035
ETV4	1.1309308698264486	1.1025276748973782
NKX2-1	0.0	0.8986020155870356
MSH6	5.602884408718419	0.9005134848109982
RARA	4.223422549934937	1.1025276748973782
EPAS1	0.2630344058337938	0.9005134848109982
BRAF	4.018812185742817	1.399716323681326
IRF4	7.606516256150244	1.074911764228851
FAM135B	0.0	1.488437844587064
SDHC	7.242126101657938	1.0851546606719795
ERBB2	2.6507645591169022	1.1025276748973782
CNBD1	0.0	1.3852877463478392
PRKAR1A	5.0785244453890765	0.6776334889978153
NF1	2.62760683812965	1.086851485085132
RBM10	5.304145941202946	0.6512908612637293
RHOA	8.816183681432342	1.0770264443830555
KNSTRN	5.970623614470605	1.0840939914030336
SLC45A3	0.1110313123887439	1.0851546606719795
BARD1	3.2203299548795554	0.896484266398434
PRDM16	0.0	1.0911379326970283
CRNKL1	4.452200049406222	1.0777245921793894
CCR7	1.0285691521967708	1.1025276748973782
RET	0.137503523749935	0.652533885858521
ZNF429	2.817623257511431	0.913437592139035
ZMYM2	4.011674533380918	0.6754926056767601
CTCF	5.419201773848765	0.6857173856285137
CD274	0.4956951626240688	1.0620224211939786
ITK	0.01435529297707	0.6832660058454741
LEF1	0.1110313123887439	0.9089685395204884
STAT3	4.218006150284427	1.1025276748973782
MTOR	5.341630009329911	1.0911379326970283
GMPS	5.735522177296538	1.0851007384275486
CBLC	0.0565835283663675	0.913437592139035
