	gene_expression	copy_number
EXT1	6.467116418008168	1.166219874530388
SOCS1	0.903038270112912	0.9223624125477692
SS18L1	3.090853430451113	0.9412041765439196
TERT	0.2986583155645151	0.9718339303440806
FANCD2	4.4121040446775694	0.7082629799039535
HOXC13	0.0565835283663675	0.9499764961370772
CCND3	6.768184324776926	1.1671881400414126
MAFB	1.632268215499513	0.9412041765439196
EED	5.315783574589461	1.1701749660482834
CD74	5.826294245499634	0.9718339303440806
VHL	4.035623909730721	0.7082629799039535
CYSLTR2	0.0	0.6863861022458267
BCR	5.221877081077034	1.1597212164910684
IL7R	2.572889668420581	0.9718339303440806
HOOK3	2.6848187375532224	1.133409065527531
PREX2	0.0	1.133409065527531
CBFA2T3	0.0840642647884745	0.9292587015093242
PRKACA	4.750070485865693	0.6981311052314649
TSC1	3.548436624696042	0.9491268480523696
PAFAH1B2	5.389566811762726	1.1440474386329424
KMT2C	4.058316495590823	1.1958106669702082
PTPRK	5.794155897876407	1.139275844951941
BCL2	0.1890338243900171	0.9170983863961594
CPEB3	0.4329594072761063	0.9538423588376068
FH	7.012680402063877	1.160933596707603
CIC	4.882153917287012	1.6737432524225953
ETV4	3.803227036434928	0.6962456295478587
NKX2-1	0.5945485495503542	0.9939557147942506
MSH6	5.5087455542444745	1.1492318353764692
RARA	4.095080491901415	1.2324812970493582
EPAS1	6.964167560681767	1.1492318353764692
BRAF	2.9981955031532523	1.1757565668272467
IRF4	0.0426443374084937	1.1826377515498396
FAM135B	0.0	1.1583153590946864
SDHC	7.229107200654004	1.160933596707603
ERBB2	3.921245888585589	1.2324812970493582
CNBD1	0.0	1.133409065527531
PRKAR1A	6.210817432089213	0.91793790287094
NF1	3.073820233291672	0.688152109643122
RBM10	4.6959938131099	0.5730505621564974
RHOA	8.061560209107974	0.7082629799039535
KNSTRN	5.472812666192388	0.7507266032993585
SLC45A3	3.1060132376221192	1.160933596707603
BARD1	3.16349873228288	1.131458803709822
PRDM16	0.070389327891398	1.1721813583821414
CRNKL1	3.542258049766918	0.9562026694535803
CCR7	0.2509615735332188	0.9411960301349784
RET	0.0	0.9506876814736946
ZNF429	0.070389327891398	0.9040890806025116
ZMYM2	4.157852169141737	0.6906510171686665
CTCF	4.579542224936903	0.9292587015093242
CD274	4.8718436485093175	0.91712990538931
ITK	0.01435529297707	0.9718339303440806
LEF1	0.7136958148433591	0.90886290377871
STAT3	4.408032466130653	0.6962456295478587
MTOR	5.135452784185173	1.1721813583821414
GMPS	6.132165525478088	0.94880198285743
CBLC	4.758089934201813	1.8834311556675387
MUTYH	4.269781238274379	1.1721813583821414
BCL9L	5.565597175854225	1.1440474386329424
MAP2K2	5.8894735425311096	0.6981311052314649
HNF1A	0.01435529297707	0.9499764961370772
CYLD	3.003602236680196	0.9292587015093242
RNF213	4.4535175792154975	0.7054268685748017
PML	4.596935142387232	0.7507266032993585
CUL3	5.93969674069176	1.131458803709822
RAD17	3.670160514126634	0.9718339303440806
FKBP9	5.534186139090097	0.7037766054075942
EML4	4.324810603420484	1.1492318353764692
BRD4	4.317593504623472	0.9771173992683164
DEK	7.184478671187091	1.15313501704931
PAX8	0.411426245726465	1.1492318353764692
BRIP1	3.9439213265534856	0.9969103155453508
STAT5B	3.4195388915137843	0.6962456295478587
TSHR	0.0976107966264223	1.1052564540048333
JAK2	1.5897634869849773	0.91712990538931
FIP1L1	5.653060017104565	0.90886290377871
BMPR1A	3.3868109464722167	0.9538423588376068
HMGA1	9.549649920290616	1.1519428050185008
MAP3K1	1.6735564239901446	0.9718339303440806
AXIN2	1.0426443374084935	1.1777713827530916
KAT6A	3.169925001442312	0.9560069099284474
SALL4	0.2630344058337938	0.9412041765439196
FGFR1	3.2942531364445142	0.9560069099284474
PPP6C	4.119356177039675	0.9491268480523696
TFE3	5.051807107013298	0.5730505621564974
LRIG3	2.15704371014558	0.9499764961370772
NFKB2	5.425929205208577	0.9538423588376068
TEC	1.9597701552114672	0.90886290377871
ELF3	4.43229133824778	1.160933596707603
EPS15	4.299391206126829	1.1721813583821414
USP6	0.0426443374084937	1.1620168155715864
ARHGEF10	3.738767836800192	1.1312207470321174
ATIC	7.581200581924957	1.131458803709822
HIF1A	6.516803117442659	0.9292757970097838
SRSF3	8.723899809679784	1.1671881400414126
ARHGAP5	4.43095427138573	0.9939557147942506
RPL22	9.781490861658098	1.1721813583821414
TFPT	4.80683958179819	0.8742443234056652
PDCD1LG2	2.6915341649192	0.91712990538931
GNAS	8.816471711588202	0.9412041765439196
CEP89	4.918863237274595	1.7342748758368869
ARID1B	4.168321115739722	0.9249236982572052
PLAG1	1.933572638261024	1.133409065527531
RAC1	6.917670434361761	0.7213696932005063
HOXA11	1.6088092426755238	0.7037766054075942
