	gene_expression	copy_number
EXT1	5.102238193930738	0.9432337085379486
SOCS1	1.1634987322828796	0.9382082394316668
SS18L1	4.854494418154875	1.3839469859955018
TERT	3.569248029867182	1.4220178492458526
FANCD2	5.499527024215096	0.968175443417168
HOXC13	3.099295204337776	1.009059769127284
CCND3	5.531693360861466	1.2147058478220003
MAFB	0.1243281350022017	1.1471650109159248
EED	4.789207575347344	0.9227384624202052
CD74	1.0356239097307212	1.210398361350108
VHL	4.698218478224414	0.968175443417168
CYSLTR2	0.0	0.9557302781957904
BCR	3.96254902292306	0.9539536246109196
IL7R	4.907371413823563	1.4463401948796697
HOOK3	2.967168607532628	0.9432337085379486
PREX2	0.1110313123887439	0.9432337085379486
CBFA2T3	0.070389327891398	1.0203556073445246
PRKACA	5.462052318796433	0.9546020507716884
TSC1	4.678635347822744	1.1000877243683096
PAFAH1B2	6.391973883060293	1.394580688469206
KMT2C	3.3950627995175777	0.5913899249808179
PTPRK	4.361768359419154	1.0701460245809595
BCL2	0.8559896973084807	0.5911095072283241
CPEB3	0.8073549220576041	0.9668254177847851
FH	6.888986721186558	0.9769830880128972
CIC	4.687060688339892	1.06627464026338
ETV4	3.3978029618624896	0.945416796106228
NKX2-1	3.554588851677637	0.9525755428210336
MSH6	6.10454633862346	1.2300467264804338
RARA	3.538538163629804	0.945416796106228
EPAS1	5.391286558111185	1.2300467264804338
BRAF	2.6182386555954547	0.5971341005633288
IRF4	0.3448284969974411	1.518289327927071
FAM135B	0.0	0.9432337085379486
SDHC	6.864928972289788	0.9769830880128972
ERBB2	4.344828496997441	0.945416796106228
CNBD1	0.0	0.9432337085379486
PRKAR1A	6.265286857565172	0.9517643415316904
NF1	3.389566811762726	0.5633389292366671
RBM10	5.489607156748714	0.8871523629123618
RHOA	8.540709262671431	0.968175443417168
KNSTRN	6.821072390610788	1.234891884236982
SLC45A3	2.032100843167024	0.9769830880128972
BARD1	3.526068811667588	1.1033811721662397
PRDM16	0.5058909297299572	0.9490608082565238
CRNKL1	3.912649864897204	0.9198250531374664
CCR7	0.2016338611696504	0.945416796106228
RET	0.2265085298086797	0.9668254177847851
ZNF429	1.1890338243900171	1.06627464026338
ZMYM2	4.370861740085285	0.9557302781957904
CTCF	5.085764553778314	1.0203556073445246
CD274	3.2063306478710496	0.9790237462158864
ITK	0.0	1.210398361350108
LEF1	1.2868811477881614	0.9748132687486354
STAT3	4.568640195419223	0.945416796106228
MTOR	5.009884588931844	0.9490608082565238
GMPS	6.004726093589011	0.968175443417168
CBLC	0.0	1.2329213487646515
MUTYH	3.846994686965573	0.9652718154615584
BCL9L	5.409390936137702	1.4734384366010669
MAP2K2	6.570007462974622	0.9546020507716884
HNF1A	0.01435529297707	1.0011384488280022
CYLD	2.4436066514756147	1.0203556073445246
RNF213	4.376429311069923	0.9517643415316904
PML	4.256255873202732	1.234891884236982
CUL3	6.156437068448693	1.1033811721662397
RAD17	3.7676547982373454	0.9341380794084864
FKBP9	5.813781191217037	1.255114437276478
EML4	4.971773447193373	1.2793997039632128
BRD4	5.03738222200308	0.9546020507716884
DEK	8.626548648864738	1.4667508757135537
PAX8	0.3895668117627256	0.980503543472353
BRIP1	3.988230223060457	0.9517643415316904
STAT5B	4.9941271140031285	0.945416796106228
TSHR	0.137503523749935	1.2510663710539172
JAK2	1.956056652412403	0.9790237462158864
FIP1L1	5.960465374102548	0.9748132687486354
BMPR1A	3.835924074254375	0.9668254177847851
HMGA1	8.79827737654166	1.2147058478220003
MAP3K1	2.807354922057604	0.9341380794084864
AXIN2	1.250961573533219	0.9517643415316904
KAT6A	3.8094144442358986	0.9432337085379486
SALL4	1.4168397419128294	1.1471650109159248
FGFR1	5.570159301636119	0.9432337085379486
PPP6C	4.867896463992655	1.1000877243683096
TFE3	5.676380255466924	0.8871523629123618
LRIG3	3.063502942306158	1.009059769127284
NFKB2	2.922197848396367	0.9668254177847851
TEC	2.5459683691052923	1.256837379957906
ELF3	0.6135316529179271	0.9769830880128972
EPS15	3.634593268445757	0.9652718154615584
USP6	0.0565835283663675	1.3625922649167803
ARHGEF10	4.821199978056451	0.9432337085379486
ATIC	7.700300990794393	1.1033811721662397
HIF1A	6.737145919776202	1.2500709961542034
SRSF3	9.179809590374155	1.2147058478220003
ARHGAP5	3.982765462583646	0.9525755428210336
RPL22	9.589482619405704	0.9490608082565238
TFPT	4.656496370553495	0.9687220836123396
PDCD1LG2	1.2265085298086795	0.9790237462158864
GNAS	10.334831928118	1.3839469859955018
CEP89	4.145677455195635	1.06627464026338
ARID1B	4.386121156814855	1.0701460245809595
PLAG1	2.2600256559614555	0.9432337085379486
RAC1	7.943921326553485	1.2491971929036714
HOXA11	2.9392265777282085	1.2504755788897728
RANBP17	3.4369613378336026	1.210398361350108
STAG1	3.587364990936461	0.968175443417168
GRM3	0.0	0.9813999687497248
SPECC1	5.325530331567558	1.3625922649167803
NBN	4.228049047884462	0.9432337085379486
NFIB	2.269033146455237	0.9790237462158864
USP44	1.811471030529836	1.009059769127284
SLC34A2	0.070389327891398	0.968953908759042
ARID1A	4.992768430768924	0.9652718154615584
COX6C	7.900746075310617	0.9432337085379486
EP300	4.303780748177103	0.9539536246109196
SUZ12	3.9001422603598166	0.5633389292366671
TPM3	10.607977531710684	2.0568672091743205
ID3	7.434878384278259	0.9652718154615584
FOXL2	1.875780063068488	0.968175443417168
BIRC3	0.9927684307689242	1.5106307114551534
LATS1	3.412781525338476	1.0701460245809595
