	gene_expression	copy_number
EXT1	3.84799690655495	1.0110268207090185
SOCS1	0.7739963251111731	1.3602547263459486
SS18L1	2.950468414150123	0.9784252714443672
TERT	0.3219280948873623	1.0648907564643992
FANCD2	3.341985747228616	0.6016539692271512
HOXC13	0.4854268271702416	1.3446615582236623
CCND3	4.4495613746132365	1.0173976515912997
MAFB	0.0565835283663675	0.9784252714443672
EED	3.726831217032493	1.0005170926353064
CD74	4.893362210763872	1.2995485284308104
VHL	0.1243281350022017	0.6016539692271512
CYSLTR2	0.01435529297707	1.0034937200874168
BCR	2.060047383669939	0.9306955044829816
IL7R	0.2265085298086797	1.0648907564643992
HOOK3	1.948600847493356	1.0110268207090185
PREX2	0.1243281350022017	1.0110268207090185
CBFA2T3	0.0285691521967709	0.82197527607738
PRKACA	3.4475791965488827	1.0131075079767788
TSC1	3.4329594072761065	0.7186829522214115
PAFAH1B2	3.730096465595469	1.0005170926353064
KMT2C	3.527320607877047	1.3429071473624654
PTPRK	1.978195629681652	0.6054346429423363
BCL2	2.967168607532628	0.9901766729836629
CPEB3	0.3448284969974411	1.0121673797224124
FH	5.594249947657352	1.0198491956230564
CIC	3.454175893185802	0.9539202439174188
ETV4	0.0976107966264223	1.0255131778989055
NKX2-1	0.0	0.5997325141636057
MSH6	2.9164766444377164	1.0163364588464618
RARA	3.339137384919585	1.0255131778989055
EPAS1	4.20163386116965	1.0163364588464618
BRAF	2.38404980679516	1.3429071473624654
IRF4	0.1634987322828795	1.0173976515912997
FAM135B	0.0	1.0149410752445187
SDHC	7.246693101578264	1.0200762737901672
ERBB2	3.232660756790275	1.0255131778989055
CNBD1	0.0	1.0110268207090185
PRKAR1A	5.1001366712854495	1.0255131778989055
NF1	3.5397791916984938	1.0284281835740747
RBM10	2.682573297347578	0.5977647867611171
RHOA	6.735657558992399	0.6016539692271512
KNSTRN	4.448900951145128	1.0175762780411652
SLC45A3	1.097610796626422	1.0198491956230564
BARD1	1.6088092426755238	1.017222082327715
PRDM16	0.6870606883398922	1.0085210162358451
CRNKL1	1.948600847493356	0.9357076543360948
CCR7	0.0285691521967709	1.0255131778989055
RET	0.0285691521967709	1.0121673797224124
ZNF429	2.835924074254375	0.9539202439174188
ZMYM2	3.922197848396367	1.0034937200874168
CTCF	2.711494906650088	0.8216526136082345
CD274	1.5558161550616396	0.6008220473629827
ITK	0.0285691521967709	1.2995485284308104
LEF1	0.411426245726465	1.0063273144770355
STAT3	4.20006486151431	1.0255131778989055
MTOR	2.636914580355878	1.0085210162358451
GMPS	3.196921733820329	1.0248910885102482
CBLC	0.0426443374084937	0.9539202439174188
MUTYH	3.277984747299765	1.0290068682312452
BCL9L	3.859969548221026	1.0005170926353064
MAP2K2	5.259649120649155	1.0131075079767788
HNF1A	2.5993177936982264	1.257952501501534
CYLD	1.944858445807539	0.8216526136082345
RNF213	5.987093437058145	1.0255131778989055
PML	3.921245888585589	1.0223657216633248
CUL3	4.142413437873741	1.017222082327715
RAD17	3.710393192170516	0.958966663813967
FKBP9	4.857980995127572	1.3471862187169863
EML4	4.033863451866284	1.0163364588464618
BRD4	2.799087306074004	1.0131075079767788
DEK	6.487357715311548	1.0173976515912997
PAX8	6.139142019145689	1.0163364588464618
BRIP1	2.286881147788161	1.0255131778989055
STAT5B	3.3701642805402097	1.0255131778989055
TSHR	0.0976107966264223	0.6027954924941932
JAK2	0.6135316529179271	0.6008220473629827
FIP1L1	3.93451650158608	1.0063273144770355
BMPR1A	3.33771109212829	1.0121673797224124
HMGA1	3.543495883425772	1.0173976515912997
MAP3K1	2.4905701304462013	0.958966663813967
AXIN2	0.4222330006830478	1.0255131778989055
KAT6A	1.7355221772965377	1.0110268207090185
SALL4	0.0	0.9784252714443672
FGFR1	5.340918270272116	1.0110268207090185
PPP6C	2.6870606883398924	0.7186829522214115
TFE3	4.299391206126829	0.5977647867611171
LRIG3	2.786596361890807	1.3446615582236623
NFKB2	4.581351247168778	1.0113760005938206
TEC	1.1699250014423124	1.0063273144770355
ELF3	5.237257770900372	1.0198491956230564
EPS15	3.176322772640463	1.0290068682312452
USP6	0.137503523749935	1.0168027232128465
ARHGEF10	3.368768349090334	1.0110268207090185
ATIC	6.017921907997263	1.017222082327715
HIF1A	3.5298209465286954	0.6027954924941932
SRSF3	6.889108441924102	1.0173976515912997
ARHGAP5	2.948600847493356	0.5997325141636057
RPL22	9.618697501797978	1.0085210162358451
TFPT	2.8094144442358986	0.9408371585649244
PDCD1LG2	0.0976107966264223	0.6008220473629827
GNAS	6.583609339726952	0.9784252714443672
CEP89	3.7322691995014496	0.9539202439174188
ARID1B	2.523561956057013	0.6042066287960159
PLAG1	0.137503523749935	1.0110268207090185
RAC1	6.825404046230681	1.3332763688451064
HOXA11	0.2387868595871164	1.3471862187169863
RANBP17	1.560714954474479	1.297232408789193
STAG1	3.0250287944915226	1.0248910885102482
GRM3	0.0	1.3429071473624654
SPECC1	3.942983598187102	1.0168027232128465
NBN	4.999098033705607	1.0110268207090185
NFIB	2.3757345385831563	0.6008220473629827
USP44	0.01435529297707	1.333102673114647
SLC34A2	0.0285691521967709	1.0063273144770355
ARID1A	2.575312330687437	0.6132558723801039
COX6C	10.091435386323608	1.0110268207090185
EP300	2.761285273361619	0.9306955044829816
SUZ12	3.016139702655253	1.0284281835740747
TPM3	7.459513587617796	1.0200762737901672
ID3	7.950176766173532	0.6132558723801039
FOXL2	0.0	1.0248910885102482
BIRC3	7.254178286216762	1.0005170926353064
LATS1	1.565597175854225	0.6042066287960159
HMGA2	3.6016965164809576	1.338685293297579
ZNRF3	1.6369145803558778	0.9306955044829816
MDM2	5.559185865787734	1.338685293297579
DDX5	6.668601379971863	1.0255131778989055
ASXL2	1.3785116232537298	1.0163364588464618
EIF1AX	5.59395128394841	0.5977647867611171
ELF4	2.4828482830684653	0.5953642744118474
STK11	5.051372101721025	1.0131075079767788
MYC	5.774259951432764	1.3476590767781436
PBRM1	1.3448284969974411	0.6016539692271512
NCKIPSD	2.563158130402808	0.6016539692271512
PAX7	0.0	1.0085210162358451
BAZ1A	2.611172380044005	0.5997325141636057
HOXD13	0.0840642647884745	1.017637511906198
CLIP1	4.658211482751795	1.257952501501534
BCL7A	3.0426443374084937	1.257952501501534
STAT6	6.591260524621525	1.3446615582236623
CHCHD7	4.759688488427289	1.0110268207090185
RGS7	0.3219280948873623	1.0198491956230564
SKI	1.7570232465074596	1.0085210162358451
JAK3	1.2750070474998698	1.0131075079767788
MDS2	0.0	0.6132558723801039
ACKR3	0.070389327891398	1.017222082327715
RUNX1T1	0.1110313123887439	1.0110268207090185
CDKN1B	4.853496703702325	1.3363539057944414
CNBP	7.742949368993834	1.0248910885102482
ATRX	3.5801454844233804	0.5919056498314477
ELL	2.372952097911829	1.0131075079767788
CLTCL1	1.1243281350022014	0.9306955044829816
FLT3	0.01435529297707	1.0034937200874168
FBXW7	2.4195388915137843	1.0063273144770355
FGFR2	1.541019153133559	1.0113760005938206
LARP4B	3.547203024756932	1.0080950844389718
FAT3	1.3561438102252754	1.0005170926353064
HLF	1.584962500721156	1.0255131778989055
VTI1A	2.3757345385831563	1.0113760005938206
PAX3	0.0	1.017222082327715
FAM47C	0.0	0.5977647867611171
SDHAF2	5.490249210627085	1.0005170926353064
ZNF479	0.0	1.3352458821015347
MLH1	3.500802053057157	0.6016539692271512
MYOD1	0.0	0.9994800937134968
XPA	3.028569152196771	0.714149463711867
HOXD11	0.0	1.017637511906198
PRRX1	0.0426443374084937	1.0200762737901672
DNMT3A	2.111031312388744	1.0163364588464618
STIL	2.568032104771279	1.0290068682312452
SH2B3	2.4436066514756147	1.3406112406343589
TCF3	4.417515002885087	1.0131075079767788
KIF5B	4.135863165368679	1.0121673797224124
KRAS	3.065227622775619	1.3363539057944414
CD79A	0.3561438102252753	0.9539202439174188
KIT	0.0	1.0063273144770355
ZNF331	0.0426443374084937	0.9408371585649244
TLX1	0.2016338611696504	1.3376093336401371
ASPSCR1	3.2942531364445142	1.3438093291428763
TRRAP	2.702657543390911	1.3429071473624654
DROSHA	4.334139178838237	1.0648907564643992
HOXA9	6.129901182365074	1.3471862187169863
WWTR1	6.473299871141315	1.0248910885102482
ERCC5	6.539003674268171	1.0034937200874168
TFG	5.842727469292544	1.0248910885102482
BAP1	3.778208576398088	0.6016539692271512
MAPK1	3.575312330687437	0.9306955044829816
CEBPA	0.3561438102252753	0.9539202439174188
FOXP1	1.3950627995175775	0.6016539692271512
MITF	3.021479727410452	0.6016539692271512
MUC4	0.1243281350022017	1.0248910885102482
PCSK7	3.389566811762726	1.0005170926353064
OMD	0.01435529297707	0.7179323006615241
FCRL4	0.0	1.0200762737901672
POLD1	4.255500733148386	0.9408371585649244
NF2	3.689299160535892	0.9306955044829816
EZR	5.577428828035749	0.6042066287960159
TOP1	3.1618876823768938	0.9784252714443672
SMAD3	5.448900951145128	1.0223657216633248
FLNA	7.112804369954775	0.5953642744118474
COL3A1	0.2387868595871164	1.017222082327715
CTNNA2	0.070389327891398	1.0163364588464618
CDC73	4.0866139474094965	1.0198491956230564
NFKBIE	3.880685525261125	1.0173976515912997
ETV5	1.8991756304805127	1.0248910885102482
MNX1	3.00539998774259	1.3429071473624654
FANCA	4.088311235888661	0.82197527607738
RB1	4.184280294419382	1.0034937200874168
AR	1.5058909297299572	0.5977647867611171
PTPRD	3.578938713093386	0.6008220473629827
BCL2L12	4.69655030107857	0.9539202439174188
MYCN	0.01435529297707	1.0163364588464618
NBEA	2.37851162325373	1.0034937200874168
LATS2	2.9068905956085187	1.0034937200874168
APOBEC3B	1.9373443921502325	0.9306955044829816
ARHGEF12	3.6158870739160567	1.0005170926353064
CARD11	3.769771739249448	1.3332763688451064
LMO2	0.01435529297707	0.9994800937134968
ATR	3.2265085298086795	1.0248910885102482
CDKN2C	6.18626283566979	1.0290068682312452
LIFR	0.8875252707415875	1.0648907564643992
PTPRT	0.0	0.9784252714443672
DAXX	5.192983169973992	1.0173976515912997
TBL1XR1	4.634012356402116	1.0248910885102482
MLLT11	3.40735275114004	1.0200762737901672
PMS2	3.15704371014558	1.3332763688451064
ERBB3	3.633431210355632	1.3446615582236623
LCK	0.0285691521967709	0.6132558723801039
CSF3R	0.0285691521967709	1.0290068682312452
HOXC11	0.5459683691052926	1.3446615582236623
FANCE	0.963474123974886	1.0173976515912997
CCR4	0.0426443374084937	0.6016539692271512
N4BP2	1.0214797274104517	1.0063273144770355
RUNX1	3.33771109212829	1.012243515771015
LASP1	5.002702520379824	1.0255131778989055
QKI	3.800123352826528	0.6042066287960159
SRC	4.075532631167357	0.9784252714443672
TFEB	2.558267634055736	1.0173976515912997
MSI2	3.588564737401352	1.0255131778989055
RGPD3	0.0840642647884745	1.0163364588464618
BCLAF1	3.2764966656403565	0.6030752522800034
SPOP	3.61706334388818	1.0255131778989055
SND1	4.068670810665099	1.3429071473624654
MYH9	5.100977647724821	0.9306955044829816
CCNE1	2.823749360308273	0.9539202439174188
SFPQ	7.12536180635178	1.0290068682312452
LRP1B	0.0840642647884745	0.9733485256084032
AFF4	3.753818443173543	1.2995485284308104
SIRPA	4.372255648445787	0.938149910155622
BCL10	3.27500704749987	1.0266664829355572
PTEN	4.148934104526339	1.0121673797224124
PRDM1	0.01435529297707	1.0173976515912997
FGFR4	4.699884728697476	1.297232408789193
DDR2	0.1243281350022017	1.0200762737901672
PWWP2A	3.2524762141352173	1.2995485284308104
SYK	0.0565835283663675	0.7179323006615241
BLM	1.782408564927373	1.0223657216633248
KIAA1549	0.7136958148433591	1.3429071473624654
ARNT	2.881664619320345	1.0200762737901672
CNOT3	3.215678596607928	0.9408371585649244
RSPO2	0.0	1.0110268207090185
SETD1B	2.2839217723076177	1.257952501501534
TTL	2.19534759832222	1.0163364588464618
NCOR1	3.57773093149008	1.0168027232128465
ZMYM3	3.125981653854716	0.5919056498314477
BUB1B	3.658782734012828	1.0175762780411652
DNAJB1	5.113950482422504	1.0131075079767788
RABEP1	4.026800059343715	1.0168027232128465
POU2AF1	0.0840642647884745	1.0005170926353064
CDH17	0.3785116232537298	1.0110268207090185
CANT1	3.4672794804599825	1.0255131778989055
NTHL1	4.814037647539975	1.3301621904417928
HIP1	2.114367024952	1.3254953289478044
S100A7	0.0	1.0200762737901672
CDK4	7.591933685085199	1.3446615582236623
SDHD	7.514122260170708	1.0005170926353064
CDK6	4.354028938054387	1.3429071473624654
CUX1	4.147306698780294	1.3429071473624654
CYP2C8	0.1634987322828795	1.0121673797224124
MEN1	3.19377174339668	1.0005170926353064
NR4A3	0.01435529297707	0.714149463711867
CACNA1D	1.5558161550616396	0.6016539692271512
ARHGEF10L	4.19377174339668	1.0085210162358451
FEN1	4.048759311919856	1.0005170926353064
NPM1	11.078617839684815	1.297232408789193
CHD4	4.925049964727359	1.3363539057944414
TMEM127	2.400537929583729	1.0163364588464618
CDKN2A	1.1699250014423124	0.2792321854244244
RAF1	4.03738222200308	0.6016539692271512
ABL2	2.978195629681652	1.0200762737901672
ROS1	0.0426443374084937	0.6022475485015988
MAP3K13	4.4886435398537845	1.0248910885102482
ACVR2A	1.5210507369009632	1.017637511906198
SPEN	3.9307373375628862	1.0085210162358451
ERC1	1.454175893185802	1.3363539057944414
FAT1	5.327328082629952	1.0063273144770355
BTG1	6.871227612357983	1.333102673114647
CTNNB1	4.152183419055046	0.6016539692271512
CDKN1A	6.12742692986628	1.0173976515912997
NAB2	3.942045259916047	1.3446615582236623
FLI1	0.0426443374084937	1.0005170926353064
MALT1	4.969933274697856	0.9901766729836629
RPN1	5.044394119358453	1.0248910885102482
PRF1	0.01435529297707	1.0121673797224124
MN1	0.0976107966264223	0.9306955044829816
